l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_shipmode,l_comment,l_receipmonth
8358,1285,23,2,44.0,52196.32,0.01,0.05,N,O,1997-04-01,1997-03-19,1997-04-04,TAKE BACK RETURN,TRUCK,eposits ar,1997
8385,1209,84,1,37.0,41077.4,0.01,0.08,N,O,1997-09-29,1997-07-28,1997-10-24,TAKE BACK RETURN,TRUCK,totes. quickly final depo,1997
8421,621,53,5,16.0,24345.92,0.09,0.06,N,O,1997-06-09,1997-06-09,1997-06-27,DELIVER IN PERSON,TRUCK,le furiously about the furiously silen,1997
8453,1363,2,1,22.0,27815.92,0.05,0.04,N,O,1997-12-07,1997-10-20,1997-12-23,COLLECT COD,TRUCK,inal pinto beans haggle furiously blithely,1997
8453,459,47,3,19.0,25829.55,0.09,0.03,N,O,1997-10-16,1997-10-23,1997-11-09,TAKE BACK RETURN,TRUCK,ts wake furiously. carefully ,1997
8487,176,29,4,10.0,10761.7,0.1,0.02,N,O,1997-02-14,1997-03-03,1997-02-21,COLLECT COD,TRUCK,"r requests. regular, express theodoli",1997
8517,1840,84,4,36.0,62706.24,0.02,0.07,N,O,1997-05-14,1997-05-07,1997-05-20,TAKE BACK RETURN,TRUCK,press foxes. blithely bold pa,1997
8577,1757,84,3,3.0,4976.25,0.08,0.04,N,O,1997-01-04,1997-01-31,1997-01-23,DELIVER IN PERSON,TRUCK,across the carefully even grouches,1997
8577,887,87,4,50.0,89394.0,0.03,0.0,N,O,1997-02-15,1996-12-10,1997-03-10,DELIVER IN PERSON,TRUCK, blithely slyly s,1997
8645,133,12,6,34.0,35126.42,0.0,0.0,N,O,1997-01-10,1996-12-12,1997-01-23,NONE,TRUCK,structions impress. dar,1997
8645,1226,27,7,42.0,47343.24,0.03,0.03,N,O,1997-01-09,1997-01-25,1997-01-26,TAKE BACK RETURN,TRUCK,unts solve. busily even ,1997
8674,1276,51,2,25.0,29431.75,0.08,0.01,N,O,1997-03-24,1997-05-11,1997-04-06,NONE,TRUCK,pinto beans. exc,1997
8711,90,41,1,21.0,20791.89,0.1,0.08,N,O,1997-05-16,1997-05-15,1997-05-29,DELIVER IN PERSON,TRUCK,ions. ironic requests ,1997
8742,514,15,4,20.0,28290.2,0.1,0.01,N,O,1997-09-15,1997-10-28,1997-09-17,DELIVER IN PERSON,TRUCK, the furiously bold packages. carefully,1997
8838,420,50,2,15.0,19806.3,0.09,0.04,N,O,1997-11-21,1997-12-18,1997-11-30,COLLECT COD,TRUCK,lly inside the final theodolites. ,1997
8838,1349,64,3,20.0,25006.8,0.03,0.0,N,O,1997-11-03,1997-12-18,1997-11-16,DELIVER IN PERSON,TRUCK,n instructions.,1997
8838,1807,51,5,15.0,25632.0,0.09,0.08,N,O,1997-10-09,1997-12-04,1997-10-13,TAKE BACK RETURN,TRUCK,onic excus,1997
8867,336,93,1,50.0,61816.5,0.01,0.07,N,O,1997-04-04,1997-03-17,1997-04-10,NONE,TRUCK,", regular deposits inside the quickly ",1997
8897,1817,61,4,48.0,82502.88,0.09,0.03,N,O,1997-11-04,1997-11-05,1997-11-05,DELIVER IN PERSON,TRUCK,refully final pinto beans nag carefully r,1997
8962,1110,47,2,1.0,1011.11,0.06,0.04,N,O,1997-09-07,1997-07-24,1997-09-12,COLLECT COD,TRUCK,dependencies. ideas print blithely. ironic ,1997
8963,1177,78,4,5.0,5390.85,0.0,0.0,N,O,1997-05-07,1997-06-12,1997-05-17,DELIVER IN PERSON,TRUCK,otes cajole carefully f,1997
8963,1920,53,5,20.0,36438.4,0.05,0.03,N,O,1997-06-23,1997-05-31,1997-07-06,COLLECT COD,TRUCK,ously express packages. fluffily ironic ,1997
9122,1776,61,5,28.0,46977.56,0.09,0.01,N,O,1997-03-22,1997-02-09,1997-04-20,NONE,TRUCK, slyly final instructions use among the,1997
9153,1485,3,2,29.0,40207.92,0.0,0.08,N,O,1997-07-27,1997-08-22,1997-08-03,DELIVER IN PERSON,TRUCK,e quickly express f,1997
9154,1403,43,6,40.0,52176.0,0.03,0.02,N,O,1997-06-24,1997-09-03,1997-07-24,COLLECT COD,TRUCK,g the braids,1997
9217,93,19,4,37.0,36744.33,0.01,0.01,N,O,1997-06-21,1997-07-14,1997-07-21,DELIVER IN PERSON,TRUCK,"nal, even sauternes. doggedly e",1997
9223,721,18,1,5.0,8108.6,0.08,0.08,N,O,1997-10-24,1997-09-22,1997-11-06,NONE,TRUCK,sts are around the ,1997
9223,1016,87,2,37.0,33929.37,0.08,0.08,N,O,1997-11-10,1997-10-31,1997-11-28,DELIVER IN PERSON,TRUCK,s asymptotes play carefully slyly,1997
9223,1071,72,6,16.0,15553.12,0.02,0.0,N,O,1997-09-27,1997-10-12,1997-10-04,TAKE BACK RETURN,TRUCK, accounts. ,1997
9349,948,51,4,35.0,64712.9,0.06,0.04,N,O,1997-09-25,1997-10-28,1997-10-08,NONE,TRUCK,rate slyly. blithely ironic a,1997
9376,465,53,5,13.0,17750.98,0.02,0.06,N,O,1997-11-17,1997-09-21,1997-12-02,COLLECT COD,TRUCK,hinly about th,1997
9410,1379,80,3,8.0,10242.96,0.07,0.04,N,O,1997-10-10,1997-10-04,1997-11-01,COLLECT COD,TRUCK,ccounts. ironic,1997
9441,1779,6,1,2.0,3361.54,0.08,0.04,N,O,1997-08-25,1997-09-16,1997-09-03,TAKE BACK RETURN,TRUCK, accounts might are ,1997
9475,1115,16,1,3.0,3048.33,0.0,0.07,N,O,1997-01-12,1997-01-08,1997-01-16,TAKE BACK RETURN,TRUCK,into beans. blithe warthogs nag i,1997
9510,504,65,2,24.0,33708.0,0.1,0.01,N,O,1997-02-04,1997-02-12,1997-02-05,COLLECT COD,TRUCK,c requests doze along the dependencies. f,1997
9536,1627,69,1,23.0,35158.26,0.0,0.03,N,O,1997-09-14,1997-11-09,1997-09-20,TAKE BACK RETURN,TRUCK,. carefully special deposits wake carefully,1997
9730,1269,81,4,50.0,58513.0,0.1,0.02,N,O,1997-04-06,1997-06-02,1997-04-17,NONE,TRUCK,ly ironic asymptotes are quickly ,1997
9830,1575,56,1,26.0,38390.82,0.0,0.06,N,O,1997-12-01,1997-10-09,1997-12-22,DELIVER IN PERSON,TRUCK, deposits poach furiously ,1997
9924,803,3,1,2.0,3407.6,0.04,0.01,N,O,1997-09-05,1997-06-15,1997-09-18,COLLECT COD,TRUCK,y silently pending req,1997
10116,160,87,4,31.0,32864.96,0.02,0.07,N,O,1997-06-09,1997-04-29,1997-06-17,TAKE BACK RETURN,TRUCK, bold asymptotes above the deposits sle,1997
10211,470,100,1,44.0,60300.68,0.09,0.06,N,O,1997-10-07,1997-09-11,1997-10-22,DELIVER IN PERSON,TRUCK, against the carefully final pack,1997
10241,416,4,1,27.0,35543.07,0.06,0.02,N,O,1997-12-01,1997-12-06,1997-12-22,DELIVER IN PERSON,TRUCK,lthy packages cajole ,1997
10241,90,66,2,20.0,19801.8,0.02,0.05,N,O,1997-10-21,1997-10-30,1997-11-11,TAKE BACK RETURN,TRUCK,express shea,1997
10275,1674,57,2,36.0,56724.12,0.02,0.06,N,O,1997-07-12,1997-08-08,1997-07-24,TAKE BACK RETURN,TRUCK,gular requests agains,1997
10375,779,12,1,7.0,11758.39,0.0,0.03,N,O,1997-04-10,1997-03-10,1997-04-18,TAKE BACK RETURN,TRUCK,ages. pending accounts haggle behind t,1997
10375,59,35,2,23.0,22058.15,0.06,0.05,N,O,1997-02-08,1997-03-20,1997-02-20,TAKE BACK RETURN,TRUCK,ans wake furiously accounts. e,1997
10465,1475,54,7,17.0,23399.99,0.04,0.04,N,O,1997-05-30,1997-07-09,1997-06-13,COLLECT COD,TRUCK,furiously s,1997
10561,1737,64,5,31.0,50800.63,0.08,0.08,N,O,1997-06-06,1997-06-13,1997-06-30,NONE,TRUCK,final pinto,1997
10596,1631,73,1,42.0,64370.46,0.1,0.03,N,O,1997-05-31,1997-06-04,1997-06-06,TAKE BACK RETURN,TRUCK,cial excuses poac,1997
10599,107,86,1,42.0,42298.2,0.02,0.07,N,O,1997-08-11,1997-08-26,1997-08-31,TAKE BACK RETURN,TRUCK,"special pinto beans. silent, final p",1997
10787,668,69,1,29.0,45491.14,0.0,0.04,N,O,1997-05-01,1997-04-01,1997-05-08,NONE,TRUCK,nal deposits. careful,1997
10848,692,55,1,41.0,65300.29,0.01,0.04,N,O,1997-01-31,1996-12-28,1997-02-12,TAKE BACK RETURN,TRUCK,ress accounts.,1997
10849,216,71,1,33.0,36834.93,0.01,0.06,N,O,1997-05-08,1997-03-03,1997-05-20,COLLECT COD,TRUCK,st the final,1997
10855,1521,22,6,8.0,11380.16,0.07,0.05,N,O,1997-08-09,1997-09-17,1997-08-26,TAKE BACK RETURN,TRUCK,slyly final packages are blithely acr,1997
10946,1725,10,5,48.0,78082.56,0.06,0.03,N,O,1997-05-10,1997-05-20,1997-06-04,TAKE BACK RETURN,TRUCK,egular mul,1997
11009,1667,68,2,6.0,9411.96,0.0,0.08,N,O,1997-04-06,1997-04-21,1997-04-24,TAKE BACK RETURN,TRUCK,mptotes: i,1997
11041,185,86,2,10.0,10851.8,0.1,0.06,N,O,1997-05-30,1997-05-29,1997-06-27,COLLECT COD,TRUCK,"detect final, unusual ins",1997
11046,489,19,2,33.0,45852.84,0.07,0.05,N,O,1997-10-06,1997-08-23,1997-10-22,TAKE BACK RETURN,TRUCK,quests cajole furi,1997
11046,1318,57,3,45.0,54868.95,0.02,0.02,N,O,1997-08-03,1997-07-21,1997-08-21,TAKE BACK RETURN,TRUCK,". regular, special deposits x-ray. bold, ",1997
11140,1858,59,1,25.0,43996.25,0.06,0.02,N,O,1997-10-25,1997-09-30,1997-10-28,TAKE BACK RETURN,TRUCK,ly pending requests grow atop,1997
11140,1173,82,3,9.0,9667.53,0.08,0.03,N,O,1997-10-07,1997-08-28,1997-10-14,DELIVER IN PERSON,TRUCK,"ely ironic excuses! careful, bold ins",1997
11140,775,40,6,13.0,21785.01,0.1,0.01,N,O,1997-10-30,1997-10-09,1997-11-13,DELIVER IN PERSON,TRUCK,e quickly ruthless ,1997
11142,1855,99,7,44.0,77301.4,0.04,0.01,N,O,1997-11-17,1997-12-06,1997-11-29,TAKE BACK RETURN,TRUCK,essly slyly ironic deposits. ,1997
11200,294,22,1,36.0,42994.44,0.1,0.01,N,O,1997-04-14,1997-04-04,1997-04-18,COLLECT COD,TRUCK,usy ideas. packages wake fu,1997
11334,141,20,4,38.0,39563.32,0.03,0.06,N,O,1997-10-07,1997-09-10,1997-11-04,NONE,TRUCK,ecial deposits. carefully,1997
11395,201,29,3,9.0,9910.8,0.06,0.05,N,O,1997-09-13,1997-10-01,1997-10-13,COLLECT COD,TRUCK,sual pinto beans sleep. pinto bea,1997
11492,1461,40,3,48.0,65398.08,0.08,0.02,N,O,1997-04-15,1997-04-15,1997-05-08,DELIVER IN PERSON,TRUCK,ernes wake closely after the carefully ir,1997
11494,763,60,2,2.0,3327.52,0.07,0.02,N,O,1997-08-07,1997-10-17,1997-08-25,TAKE BACK RETURN,TRUCK,es. final depend,1997
11525,595,86,2,32.0,47858.88,0.0,0.02,N,O,1997-06-16,1997-05-19,1997-07-03,DELIVER IN PERSON,TRUCK,packages haggle carefully. carefully perman,1997
11525,366,95,3,5.0,6331.8,0.03,0.07,N,O,1997-07-12,1997-05-23,1997-08-07,NONE,TRUCK,lly bold ideas. carefu,1997
11653,455,43,2,25.0,33886.25,0.07,0.01,N,O,1997-09-27,1997-09-25,1997-10-26,TAKE BACK RETURN,TRUCK,carefully pending d,1997
11750,1434,74,1,23.0,30714.89,0.07,0.08,N,O,1997-04-21,1997-04-21,1997-04-25,COLLECT COD,TRUCK,ss ideas nag carefully. quick,1997
11750,1489,7,2,21.0,29200.08,0.06,0.06,N,O,1997-06-09,1997-05-18,1997-06-19,DELIVER IN PERSON,TRUCK,special requests u,1997
11778,1066,2,3,47.0,45451.82,0.05,0.02,N,O,1997-05-20,1997-06-05,1997-05-31,DELIVER IN PERSON,TRUCK, furiously after the blithely final ,1997
11845,1882,26,4,13.0,23190.44,0.03,0.05,N,O,1997-06-14,1997-05-26,1997-07-05,TAKE BACK RETURN,TRUCK,urts. furiously regular requests x-ray. p,1997
11905,1227,65,1,27.0,30461.94,0.05,0.01,N,O,1997-08-19,1997-08-11,1997-09-17,NONE,TRUCK,gle furiously. bold foxes ,1997
11906,1280,55,3,35.0,41344.8,0.09,0.0,N,O,1997-01-14,1997-02-08,1997-01-24,TAKE BACK RETURN,TRUCK,ully regular pinto bean,1997
12032,1477,17,3,1.0,1378.47,0.04,0.07,N,O,1997-11-18,1997-10-18,1997-11-27,DELIVER IN PERSON,TRUCK,bold instr,1997
12032,877,11,4,10.0,17778.7,0.09,0.0,N,O,1997-08-25,1997-11-08,1997-09-10,TAKE BACK RETURN,TRUCK,s are furiously after the fl,1997
12035,602,3,3,7.0,10518.2,0.04,0.05,N,O,1996-12-31,1997-01-17,1997-01-03,NONE,TRUCK,. furiously even gifts ha,1997
12161,678,72,5,42.0,66304.14,0.1,0.01,N,O,1997-03-24,1997-05-27,1997-04-11,DELIVER IN PERSON,TRUCK,boost blith,1997
12163,1046,17,2,39.0,36934.56,0.08,0.0,N,O,1997-09-28,1997-09-23,1997-10-04,TAKE BACK RETURN,TRUCK,olites. furious,1997
12225,566,97,2,29.0,42530.24,0.08,0.05,N,O,1997-03-14,1997-03-06,1997-03-19,NONE,TRUCK,y special requests cajole quickly a,1997
12225,288,89,5,36.0,42778.08,0.1,0.04,N,O,1997-03-06,1997-03-02,1997-03-19,TAKE BACK RETURN,TRUCK,r ideas. car,1997
12231,640,72,2,17.0,26190.88,0.07,0.01,N,O,1997-11-22,1997-10-27,1997-12-22,DELIVER IN PERSON,TRUCK,"ecial theodolites against the final, silen",1997
12231,1421,61,3,16.0,21158.72,0.09,0.04,N,O,1997-09-25,1997-09-07,1997-10-02,TAKE BACK RETURN,TRUCK,e above the even,1997
12231,1092,28,4,35.0,34758.15,0.05,0.07,N,O,1997-11-16,1997-08-29,1997-12-12,TAKE BACK RETURN,TRUCK,sts boost fluffily ,1997
12288,624,87,2,13.0,19820.06,0.04,0.04,N,O,1996-12-26,1996-12-06,1997-01-09,TAKE BACK RETURN,TRUCK, packages wake furiou,1997
12354,1726,69,1,18.0,29298.96,0.04,0.07,N,O,1997-02-07,1997-03-16,1997-03-05,TAKE BACK RETURN,TRUCK,ross the quickly i,1997
12388,1196,5,3,15.0,16457.85,0.04,0.08,N,O,1997-11-17,1998-01-12,1997-12-15,COLLECT COD,TRUCK, regular accounts use. idle packa,1997
12513,254,82,1,31.0,35781.75,0.07,0.02,N,O,1997-11-18,1997-10-14,1997-12-18,NONE,TRUCK,tegrate furious,1997
12548,313,14,2,31.0,37612.61,0.1,0.07,N,O,1997-12-13,1998-02-08,1997-12-25,COLLECT COD,TRUCK, blithely. ironic accounts cajole. quickly,1997
12835,1577,98,7,28.0,41399.96,0.07,0.0,N,O,1997-05-20,1997-04-17,1997-06-01,DELIVER IN PERSON,TRUCK,eans nag slyly stealthy instruc,1997
12896,1804,48,3,42.0,71643.6,0.09,0.07,N,O,1996-12-26,1997-02-03,1997-01-04,COLLECT COD,TRUCK,equests. furiously,1997
12932,771,68,3,5.0,8358.85,0.02,0.02,N,O,1997-09-07,1997-10-15,1997-09-26,NONE,TRUCK,kly? dependencies above the slyly expres,1997
13029,821,21,3,39.0,67150.98,0.1,0.01,N,O,1997-12-04,1998-01-14,1997-12-26,NONE,TRUCK,deas wake blithely blithely final ,1997
13059,413,14,1,22.0,28895.02,0.01,0.01,N,O,1997-07-20,1997-06-30,1997-08-04,DELIVER IN PERSON,TRUCK,excuses. fur,1997
13060,1216,54,5,36.0,40219.56,0.05,0.01,N,O,1997-04-19,1997-03-10,1997-04-26,COLLECT COD,TRUCK,"eans poach ironic, express",1997
13063,1541,22,6,45.0,64914.3,0.04,0.03,N,O,1997-04-24,1997-03-10,1997-05-20,TAKE BACK RETURN,TRUCK,f the pinto beans cajole caref,1997
13185,1149,50,6,30.0,31504.2,0.01,0.06,N,O,1997-09-23,1997-10-08,1997-09-27,NONE,TRUCK,ickly furious pinto beans affix furious,1997
13185,1237,12,7,40.0,45529.2,0.08,0.05,N,O,1997-10-12,1997-08-21,1997-10-14,COLLECT COD,TRUCK,accounts mold sl,1997
13217,461,91,1,50.0,68073.0,0.07,0.06,N,O,1997-09-27,1997-11-11,1997-10-21,NONE,TRUCK,ully ironic foxes at ,1997
13219,949,50,3,29.0,53648.26,0.0,0.06,N,O,1997-11-02,1997-12-08,1997-11-30,TAKE BACK RETURN,TRUCK,heodolites. carefully even accou,1997
13222,1424,42,1,20.0,26508.4,0.06,0.07,N,O,1997-07-29,1997-06-10,1997-08-24,COLLECT COD,TRUCK,uickly pending requests wake,1997
13222,147,74,2,10.0,10471.4,0.07,0.0,N,O,1997-06-17,1997-07-12,1997-07-14,TAKE BACK RETURN,TRUCK,its haggle furiously perma,1997
13249,1489,68,2,24.0,33371.52,0.08,0.01,N,O,1997-08-14,1997-10-02,1997-08-18,COLLECT COD,TRUCK,"al, express packages haggle. sl",1997
13249,551,42,4,26.0,37740.3,0.04,0.0,N,O,1997-10-20,1997-08-19,1997-10-21,COLLECT COD,TRUCK,the sheaves hinder al,1997
13250,1871,58,3,37.0,65596.19,0.09,0.07,N,O,1997-09-12,1997-09-29,1997-09-24,NONE,TRUCK,"express, final pl",1997
13251,204,32,2,14.0,15458.8,0.02,0.06,N,O,1997-05-20,1997-06-03,1997-05-21,DELIVER IN PERSON,TRUCK,ly ironic pinto ,1997
13287,1231,69,7,18.0,20380.14,0.05,0.01,N,O,1997-06-25,1997-05-14,1997-07-25,COLLECT COD,TRUCK,ctions. regular theodolites solv,1997
13318,1113,86,6,16.0,16225.76,0.06,0.07,N,O,1997-07-15,1997-08-11,1997-07-19,DELIVER IN PERSON,TRUCK,g requests are after the specia,1997
13344,325,10,2,5.0,6126.6,0.0,0.06,N,O,1997-04-05,1997-05-19,1997-04-17,DELIVER IN PERSON,TRUCK,", even deposits. sly de",1997
13474,697,98,1,20.0,31953.8,0.04,0.04,N,O,1997-06-13,1997-07-09,1997-06-18,DELIVER IN PERSON,TRUCK,posits boost fluff,1997
13474,276,77,3,30.0,35288.1,0.09,0.07,N,O,1997-07-11,1997-07-10,1997-07-24,NONE,TRUCK,y unusual deposits. slyly regular excuse,1997
13505,127,80,2,22.0,22596.64,0.03,0.08,N,O,1997-08-14,1997-07-05,1997-08-31,DELIVER IN PERSON,TRUCK,usly above the carefully regular platelets,1997
13508,1696,79,1,2.0,3195.38,0.1,0.03,N,O,1997-07-18,1997-07-15,1997-07-24,TAKE BACK RETURN,TRUCK,fluffily iron,1997
13573,1670,12,3,7.0,11001.69,0.09,0.06,N,O,1997-06-24,1997-06-21,1997-06-27,COLLECT COD,TRUCK,the carefully quiet accounts. carefully ir,1997
13639,1017,53,1,34.0,31212.34,0.05,0.01,N,O,1997-09-25,1997-08-18,1997-10-05,DELIVER IN PERSON,TRUCK,uickly furiously final p,1997
13696,226,27,1,30.0,33786.6,0.0,0.0,N,O,1997-12-01,1997-11-01,1997-12-31,COLLECT COD,TRUCK,ngly carefully express hock,1997
13703,1635,36,2,20.0,30732.6,0.02,0.02,N,O,1997-03-14,1997-03-15,1997-04-09,DELIVER IN PERSON,TRUCK,ding requests nag carefully slow excuses.,1997
13763,1612,36,2,48.0,72653.28,0.03,0.08,N,O,1997-10-19,1997-08-15,1997-11-18,COLLECT COD,TRUCK,st carefully about the carefully even pa,1997
13797,670,64,1,34.0,53402.78,0.02,0.02,N,O,1996-12-14,1996-11-02,1997-01-08,NONE,TRUCK,as above the carefully expr,1997
13856,604,98,2,8.0,12036.8,0.01,0.07,N,O,1997-12-09,1998-01-14,1997-12-23,COLLECT COD,TRUCK,ding to the slyly ironic,1997
13862,564,55,1,39.0,57117.84,0.08,0.08,N,O,1997-11-22,1997-10-28,1997-12-03,TAKE BACK RETURN,TRUCK,beans nag blithel,1997
14050,1709,36,6,21.0,33824.7,0.06,0.01,N,O,1997-09-07,1997-10-06,1997-09-29,TAKE BACK RETURN,TRUCK,the furiously ex,1997
14087,37,13,3,50.0,46851.5,0.08,0.0,N,O,1997-06-02,1997-05-11,1997-06-08,NONE,TRUCK, theodolites hag,1997
14145,1388,27,1,45.0,58022.1,0.02,0.05,N,O,1997-06-13,1997-06-19,1997-06-20,DELIVER IN PERSON,TRUCK,ously furiously even deposits. c,1997
14151,21,22,2,36.0,33156.72,0.01,0.04,N,O,1997-09-30,1997-08-26,1997-10-03,TAKE BACK RETURN,TRUCK,furiously ,1997
14179,968,37,2,30.0,56068.8,0.0,0.08,N,O,1997-11-19,1997-12-02,1997-11-20,NONE,TRUCK,ly furiously pending f,1997
14179,1091,97,5,46.0,45636.14,0.0,0.03,N,O,1997-10-15,1997-10-13,1997-10-29,TAKE BACK RETURN,TRUCK, carefully abo,1997
14179,255,56,6,46.0,53141.5,0.0,0.04,N,O,1997-10-04,1997-10-08,1997-10-25,DELIVER IN PERSON,TRUCK, the bold instructions ha,1997
14180,567,98,1,24.0,35221.44,0.0,0.05,N,O,1997-09-08,1997-07-19,1997-09-23,NONE,TRUCK,ly. furiously regular accounts ea,1997
14183,1846,47,1,4.0,6991.36,0.09,0.01,N,O,1997-05-02,1997-05-18,1997-05-10,COLLECT COD,TRUCK, regular theodolites detect carefull,1997
14214,1227,65,3,29.0,32718.38,0.07,0.06,N,O,1997-11-23,1997-10-10,1997-12-06,NONE,TRUCK,s boost daringly about the special ,1997
14214,1295,70,4,36.0,43066.44,0.09,0.07,N,O,1997-09-24,1997-09-20,1997-10-23,TAKE BACK RETURN,TRUCK,pecial excuses wake,1997
14370,579,70,4,12.0,17754.84,0.0,0.01,N,O,1997-07-22,1997-06-03,1997-07-26,COLLECT COD,TRUCK, packages. unusual depos,1997
14404,1452,92,3,31.0,41956.95,0.03,0.05,N,O,1997-01-22,1996-12-15,1997-02-18,TAKE BACK RETURN,TRUCK,ways theodolites. sl,1997
14469,741,74,1,19.0,31193.06,0.08,0.07,N,O,1997-06-02,1997-04-23,1997-07-01,NONE,TRUCK,after the stealthily regular somas ar,1997
14566,1906,95,4,28.0,50621.2,0.07,0.04,N,O,1997-01-25,1997-01-06,1997-02-05,DELIVER IN PERSON,TRUCK,foxes boost furiously b,1997
14567,99,75,3,7.0,6993.63,0.09,0.02,N,O,1997-01-02,1996-11-18,1997-01-21,DELIVER IN PERSON,TRUCK,ites among ,1997
14626,128,81,4,41.0,42152.92,0.07,0.02,N,O,1997-08-14,1997-09-27,1997-08-18,COLLECT COD,TRUCK,tions affix slyly quick,1997
14723,286,14,1,34.0,40333.52,0.02,0.02,N,O,1997-01-16,1997-03-17,1997-02-10,COLLECT COD,TRUCK,sleep slyly. ,1997
14753,615,47,2,2.0,3031.22,0.08,0.06,N,O,1997-04-11,1997-03-31,1997-05-03,NONE,TRUCK,long the carefully final ,1997
14882,1395,10,1,35.0,45373.65,0.08,0.01,N,O,1997-05-26,1997-03-22,1997-06-25,DELIVER IN PERSON,TRUCK,ial requests ca,1997
15046,1469,48,4,43.0,58929.78,0.03,0.06,N,O,1997-10-11,1997-11-09,1997-10-21,NONE,TRUCK,o the even instructions! blithely i,1997
15072,1558,79,5,41.0,59841.55,0.05,0.06,N,O,1997-06-26,1997-04-17,1997-07-25,DELIVER IN PERSON,TRUCK,s Tiresias sleep. quic,1997
15077,275,76,5,19.0,22330.13,0.05,0.05,N,O,1997-08-19,1997-07-23,1997-08-28,COLLECT COD,TRUCK,bout the slyly express p,1997
15140,1929,62,4,12.0,21971.04,0.08,0.05,N,O,1997-02-16,1996-12-02,1997-03-04,TAKE BACK RETURN,TRUCK,"ts integrate after the bold, iro",1997
15238,1777,62,1,17.0,28539.09,0.05,0.04,N,O,1997-04-27,1997-06-01,1997-05-07,DELIVER IN PERSON,TRUCK,eans. quiet pint,1997
15328,992,27,1,23.0,43538.77,0.03,0.06,N,O,1997-01-11,1997-03-19,1997-02-07,COLLECT COD,TRUCK,"nt, special requests haggle pinto beans.",1997
15328,169,96,2,24.0,25659.84,0.01,0.08,N,O,1997-02-24,1997-02-17,1997-03-07,DELIVER IN PERSON,TRUCK,kly regular foxes about the slyly ,1997
15331,440,41,1,49.0,65681.56,0.0,0.08,N,O,1997-10-09,1997-10-02,1997-10-17,COLLECT COD,TRUCK,osits alongside of the ,1997
15331,815,82,2,21.0,36032.01,0.06,0.05,N,O,1997-09-15,1997-09-18,1997-10-09,DELIVER IN PERSON,TRUCK,"ven, ironic excuses about the packages",1997
15363,428,29,4,13.0,17269.46,0.02,0.01,N,O,1997-09-28,1997-09-11,1997-10-21,COLLECT COD,TRUCK, foxes sleep fi,1997
15429,691,23,3,46.0,73217.74,0.09,0.04,N,O,1997-05-20,1997-04-23,1997-06-04,COLLECT COD,TRUCK,deas do wake. f,1997
15460,897,97,1,11.0,19776.79,0.01,0.04,N,O,1997-08-08,1997-08-02,1997-08-26,COLLECT COD,TRUCK,xpress package,1997
15488,1388,27,1,12.0,15472.56,0.03,0.01,N,O,1997-03-23,1997-05-01,1997-03-26,TAKE BACK RETURN,TRUCK,ly bold accounts. dependencies cajo,1997
15520,1896,26,1,42.0,75511.38,0.09,0.06,N,O,1997-11-07,1997-10-02,1997-11-29,TAKE BACK RETURN,TRUCK,s at the final request,1997
15520,1956,89,4,1.0,1857.95,0.09,0.08,N,O,1997-10-12,1997-11-07,1997-10-25,NONE,TRUCK,es. fluffily bold deposits boost furiously ,1997
15520,437,38,6,44.0,58846.92,0.04,0.07,N,O,1997-10-13,1997-10-20,1997-11-06,DELIVER IN PERSON,TRUCK,uriously blithely final dependen,1997
15558,1904,37,2,22.0,39729.8,0.03,0.06,N,O,1997-10-31,1998-01-02,1997-11-23,DELIVER IN PERSON,TRUCK, beneath the deposits. regularly ,1997
15587,44,70,4,38.0,35873.52,0.1,0.08,N,O,1997-05-02,1997-05-16,1997-05-18,COLLECT COD,TRUCK, deposits! furious,1997
15587,1352,53,6,34.0,42613.9,0.09,0.08,N,O,1997-06-04,1997-05-27,1997-07-04,NONE,TRUCK,regular dependencies h,1997
15587,1268,69,7,39.0,45601.14,0.08,0.08,N,O,1997-04-16,1997-05-25,1997-05-13,NONE,TRUCK,s. slyly ironic pinto beans ,1997
15590,171,50,1,12.0,12854.04,0.0,0.02,N,O,1997-08-22,1997-09-05,1997-08-29,DELIVER IN PERSON,TRUCK,ly regular accounts. slyly,1997
15879,1397,98,2,44.0,57129.16,0.02,0.06,N,O,1997-08-09,1997-09-06,1997-08-18,COLLECT COD,TRUCK,ickly pending packages ru,1997
15909,985,20,3,39.0,73553.22,0.1,0.04,N,O,1997-02-21,1997-01-24,1997-03-18,DELIVER IN PERSON,TRUCK,y close accounts boost ,1997
15910,1771,72,3,30.0,50183.1,0.04,0.04,N,O,1997-11-08,1997-09-27,1997-12-07,TAKE BACK RETURN,TRUCK,ts sleep. furiously furious packages,1997
15939,177,78,2,29.0,31237.93,0.0,0.01,N,O,1997-05-26,1997-03-11,1997-06-17,DELIVER IN PERSON,TRUCK,s. slyly unusual depo,1997
15939,674,37,3,23.0,36217.41,0.08,0.01,N,O,1997-05-26,1997-05-02,1997-05-31,DELIVER IN PERSON,TRUCK,e. ironic requests boost account,1997
15939,1666,67,5,19.0,29785.54,0.05,0.0,N,O,1997-06-06,1997-05-04,1997-06-11,NONE,TRUCK,ages use blithe,1997
16004,889,23,1,26.0,46536.88,0.04,0.05,N,O,1997-05-03,1997-03-13,1997-05-10,NONE,TRUCK,ly bold packages unwind within the slyl,1997
