l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_comment
8897,586,47,1,37.00,55003.46,0.10,0.00,N,O,1997-09-30,1997-11-06,1997-10-14,COLLECT COD,beans. slyly
8897,1667,50,6,43.00,67452.38,0.00,0.02,N,O,1997-10-24,1997-11-08,1997-11-13,DELIVER IN PERSON,special accounts
8929,1939,72,3,44.00,81000.92,0.08,0.02,N,O,1997-11-30,1997-12-03,1997-12-16,COLLECT COD,ual excuses across the courts nag slyl
8934,661,24,1,11.00,17178.26,0.00,0.06,N,O,1997-01-01,1996-11-21,1997-01-25,COLLECT COD,ironic requests. carefully eve
9154,1967,100,4,31.00,57937.76,0.00,0.00,N,O,1997-08-28,1997-07-29,1997-09-07,NONE,g. furiously pending foxes maintain f
9217,1534,35,3,34.00,48808.02,0.04,0.05,N,O,1997-07-06,1997-08-14,1997-07-19,TAKE BACK RETURN,gular depo
9223,1954,87,4,36.00,66814.20,0.03,0.04,N,O,1997-09-27,1997-10-19,1997-10-16,DELIVER IN PERSON,the final account
9349,1208,83,6,29.00,32166.80,0.03,0.05,N,O,1997-09-28,1997-10-01,1997-10-25,COLLECT COD,ts integrate. furiously ironic excuses wa
9349,729,26,7,20.00,32594.40,0.04,0.02,N,O,1997-10-18,1997-10-16,1997-10-22,DELIVER IN PERSON,ly regular theodolites doze perm
9376,278,79,2,13.00,15317.51,0.08,0.01,N,O,1997-10-28,1997-09-12,1997-10-29,DELIVER IN PERSON,ly bold packages. fin
9376,1232,7,3,18.00,20398.14,0.00,0.01,N,O,1997-10-15,1997-09-15,1997-11-07,COLLECT COD,beans nag acr
9378,583,74,1,14.00,20770.12,0.05,0.01,N,O,1997-11-24,1997-12-22,1997-12-03,COLLECT COD,blithely regular accounts cajole furio
9410,565,96,1,48.00,70346.88,0.03,0.06,N,O,1997-11-02,1997-09-19,1997-11-03,NONE,"l, final pint"
9443,1554,35,2,11.00,16011.05,0.06,0.08,N,O,1997-05-18,1997-06-27,1997-06-15,DELIVER IN PERSON,"r, even requests gro"
9443,552,43,4,50.00,72627.50,0.04,0.01,N,O,1997-08-14,1997-06-07,1997-09-09,TAKE BACK RETURN,counts. instructions across the careful
9443,1772,99,5,10.00,16737.70,0.09,0.07,N,O,1997-07-30,1997-07-14,1997-08-12,COLLECT COD,inally quickly final a
9510,282,64,3,49.00,57931.72,0.02,0.05,N,O,1996-12-29,1997-01-06,1997-01-19,COLLECT COD,y pending pinto beans. deposits use
9569,404,63,1,44.00,57393.60,0.08,0.04,N,O,1997-11-30,1998-01-03,1997-12-19,TAKE BACK RETURN,"ronic, unusual accounts sleep"
9636,145,98,1,47.00,49121.58,0.02,0.02,N,O,1997-02-05,1997-03-31,1997-02-26,TAKE BACK RETURN,telets. furiously regular i
9730,1137,10,3,29.00,30105.77,0.03,0.05,N,O,1997-03-24,1997-05-24,1997-03-26,COLLECT COD,integrate blithely re
9735,1081,87,1,1.00,982.08,0.10,0.08,N,O,1997-10-24,1997-08-05,1997-11-19,NONE,er the carefully bol
9735,634,66,4,22.00,33761.86,0.06,0.03,N,O,1997-07-23,1997-08-29,1997-08-17,COLLECT COD,y. bravely iron
9735,898,65,5,26.00,46771.14,0.08,0.02,N,O,1997-08-23,1997-08-27,1997-09-05,NONE,uriously above the quickly iro
9830,835,2,4,19.00,32980.77,0.03,0.04,N,O,1997-11-16,1997-10-10,1997-11-21,COLLECT COD,"the unusual, regular foxes cajole packag"
9924,562,93,4,27.00,39489.12,0.00,0.00,N,O,1997-06-17,1997-06-19,1997-07-16,COLLECT COD,", express packages since the daringly sly"
10049,1656,39,2,34.00,52960.10,0.04,0.07,N,O,1997-08-27,1997-10-05,1997-09-07,DELIVER IN PERSON,onic packages wake at the carefu
10084,954,57,1,3.00,5564.85,0.09,0.05,N,O,1997-09-07,1997-09-18,1997-09-22,NONE,ously even depos
10211,90,66,5,42.00,41583.78,0.08,0.02,N,O,1997-10-30,1997-10-02,1997-11-08,DELIVER IN PERSON,quickly even instructions use q
10246,1532,33,2,13.00,18635.89,0.10,0.06,N,O,1997-08-24,1997-07-21,1997-09-03,NONE,are slyly along the carefully ir
10275,1707,8,1,12.00,19304.40,0.00,0.01,N,O,1997-08-31,1997-08-14,1997-09-17,DELIVER IN PERSON,cording to the quickly re
10375,1196,5,3,21.00,23040.99,0.05,0.01,N,O,1997-03-16,1997-03-10,1997-04-09,TAKE BACK RETURN,ies. unusual r
10467,1338,53,3,26.00,32222.58,0.08,0.05,N,O,1997-05-13,1997-05-15,1997-05-19,NONE,even deposits alon
10560,1386,63,2,49.00,63081.62,0.07,0.06,N,O,1997-11-27,1997-09-07,1997-12-25,DELIVER IN PERSON,quietly. quickly permanent packages caj
10561,440,28,4,30.00,40213.20,0.01,0.04,N,O,1997-07-28,1997-07-26,1997-08-18,NONE,e accounts. furiously bold accounts s
10565,1519,40,2,15.00,21307.65,0.07,0.04,N,O,1997-10-07,1997-11-04,1997-10-14,COLLECT COD,egular accounts are quickl
10565,395,52,3,31.00,40157.09,0.01,0.05,N,O,1997-10-30,1997-10-17,1997-11-13,DELIVER IN PERSON,out the furi
10758,1709,52,4,33.00,53153.10,0.03,0.04,N,O,1997-01-24,1996-12-28,1997-01-29,NONE,riously blithely regular dependen
10787,1342,81,2,42.00,52220.28,0.06,0.02,N,O,1997-02-15,1997-05-05,1997-03-14,COLLECT COD,te furiously bold a
10787,1977,66,7,28.00,52611.16,0.02,0.02,N,O,1997-04-30,1997-04-15,1997-05-06,NONE,slyly express escapades
10788,509,100,1,22.00,31009.00,0.00,0.06,N,O,1997-04-18,1997-03-18,1997-05-01,NONE,lyly. final pinto
10788,535,26,3,26.00,37323.78,0.03,0.01,N,O,1997-03-06,1997-04-13,1997-03-28,NONE,osits. carefully final requests affix
10849,1585,66,4,50.00,74329.00,0.06,0.06,N,O,1997-02-01,1997-03-20,1997-02-24,NONE,ut the even requests boost ca
10855,1408,48,7,41.00,53685.40,0.09,0.05,N,O,1997-09-21,1997-09-19,1997-10-04,COLLECT COD,uts. slyly unusual
10912,383,84,3,37.00,47485.06,0.02,0.08,N,O,1997-03-05,1997-03-23,1997-03-30,COLLECT COD,xpress requests. regular acco
10946,1783,10,4,39.00,65706.42,0.01,0.07,N,O,1997-05-29,1997-05-25,1997-06-03,DELIVER IN PERSON,blithely regular depo
10983,844,78,1,36.00,62814.24,0.07,0.04,N,O,1997-03-15,1997-03-12,1997-04-01,COLLECT COD,le even packages. blithely even idea
11010,812,12,1,23.00,39394.63,0.08,0.07,N,O,1997-04-03,1997-06-20,1997-04-18,COLLECT COD,y express instructi
11046,1044,50,5,4.00,3780.16,0.04,0.02,N,O,1997-09-08,1997-09-09,1997-10-06,NONE,packages against the fluff
11046,1504,5,7,18.00,25299.00,0.08,0.02,N,O,1997-10-08,1997-09-09,1997-10-12,COLLECT COD,"t, ironic p"
11140,20,46,4,9.00,8280.18,0.07,0.01,N,O,1997-08-19,1997-09-06,1997-09-17,NONE,slyly carefully final packages. fu
11140,1736,21,5,33.00,54045.09,0.02,0.00,N,O,1997-08-15,1997-09-28,1997-09-10,TAKE BACK RETURN,ckly. even theodolites
11142,986,55,4,29.00,54722.42,0.01,0.06,N,O,1997-10-16,1997-11-04,1997-10-30,TAKE BACK RETURN,accounts dazzle accord
11170,1720,63,3,4.00,6486.88,0.00,0.03,N,O,1997-09-29,1997-09-17,1997-10-24,COLLECT COD,the blithely even accounts wak
11265,1831,32,1,24.00,41587.92,0.07,0.02,N,O,1997-07-09,1997-08-03,1997-07-20,TAKE BACK RETURN,ding orbits b
11334,1945,78,2,35.00,64642.90,0.09,0.05,N,O,1997-10-08,1997-10-10,1997-10-14,NONE,ial deposits
11334,920,89,5,33.00,60090.36,0.10,0.08,N,O,1997-09-18,1997-09-20,1997-10-18,NONE,ully regula
11365,1505,26,4,17.00,23910.50,0.09,0.06,N,O,1997-10-30,1997-11-13,1997-11-20,COLLECT COD,s sleep slyly. slyly special packages
11395,322,23,1,24.00,29335.68,0.02,0.03,N,O,1997-10-28,1997-10-16,1997-10-31,DELIVER IN PERSON,nt packages nag bravely about the ide
11395,1123,32,2,7.00,7168.84,0.04,0.08,N,O,1997-09-25,1997-10-26,1997-10-23,TAKE BACK RETURN,deposits. f
11492,1095,1,2,46.00,45820.14,0.00,0.00,N,O,1997-06-13,1997-05-05,1997-07-05,NONE,carefully unusual pin
11653,1914,59,3,27.00,49029.57,0.01,0.04,N,O,1997-10-26,1997-08-18,1997-11-17,TAKE BACK RETURN,c platelets use quickly abou
11653,159,60,5,22.00,23301.30,0.07,0.00,N,O,1997-09-01,1997-08-31,1997-09-18,COLLECT COD,s are carefully pinto beans.
11685,642,43,1,19.00,29310.16,0.08,0.04,N,O,1997-04-02,1997-04-22,1997-05-01,NONE,e slyly after t
11685,1194,95,6,30.00,32855.70,0.03,0.06,N,O,1997-04-05,1997-06-13,1997-04-12,DELIVER IN PERSON,ests sleep caref
11750,1919,52,3,31.00,56448.21,0.02,0.02,N,O,1997-06-27,1997-04-08,1997-07-09,TAKE BACK RETURN,blithely eve
11844,481,69,1,5.00,6907.40,0.06,0.07,N,O,1997-04-06,1997-03-27,1997-04-24,NONE,le slyly. d
11844,43,94,2,38.00,35835.52,0.09,0.08,N,O,1997-04-03,1997-02-27,1997-04-05,TAKE BACK RETURN,"final, even id"
11844,27,28,4,1.00,927.02,0.03,0.08,N,O,1997-01-21,1997-03-13,1997-02-17,NONE,ove the requests. carefully bold requests
11847,494,95,6,26.00,36256.74,0.07,0.06,N,O,1997-12-15,1997-11-07,1997-12-23,TAKE BACK RETURN,uests integrate after the silently bold
12006,1011,17,1,37.00,33744.37,0.01,0.04,N,O,1997-06-20,1997-08-31,1997-07-05,TAKE BACK RETURN,riously iro
12032,415,16,1,28.00,36831.48,0.05,0.03,N,O,1997-10-19,1997-10-13,1997-11-16,TAKE BACK RETURN,t the bold p
12034,1673,56,1,33.00,51964.11,0.03,0.00,N,O,1997-01-22,1997-01-17,1997-02-12,DELIVER IN PERSON,the requests. regular courts
12128,268,50,1,22.00,25701.72,0.10,0.04,N,O,1997-08-30,1997-09-04,1997-09-01,DELIVER IN PERSON,p blithely fluffil
12128,608,2,2,16.00,24137.60,0.07,0.03,N,O,1997-07-13,1997-08-19,1997-08-10,COLLECT COD,as. furiously ironic accounts about the c
12161,1355,32,3,42.00,52766.70,0.09,0.02,N,O,1997-03-26,1997-04-28,1997-04-09,COLLECT COD,tes. furiously bold
12163,1653,54,3,32.00,49748.80,0.01,0.07,N,O,1997-08-10,1997-08-26,1997-08-18,TAKE BACK RETURN,es. blithely regular instructions
12195,1788,73,1,40.00,67591.20,0.04,0.00,N,O,1997-07-16,1997-06-09,1997-07-28,NONE,lites are slyly even requests. care
12197,678,10,1,48.00,75776.16,0.08,0.05,N,O,1997-08-23,1997-09-23,1997-08-29,TAKE BACK RETURN,ts integrate. carefully even foxes ha
12197,431,61,4,41.00,54588.63,0.01,0.03,N,O,1997-07-29,1997-08-27,1997-08-01,TAKE BACK RETURN,ts. carefully
12358,1899,100,1,19.00,34216.91,0.04,0.00,N,O,1997-01-15,1996-12-03,1997-02-10,DELIVER IN PERSON,quickly final accounts
12387,1287,99,1,46.00,54660.88,0.10,0.07,N,O,1997-09-18,1997-08-30,1997-10-03,TAKE BACK RETURN,e the carefully regular asymptotes are qu
12388,1162,99,7,29.00,30831.64,0.08,0.08,N,O,1997-11-01,1998-01-07,1997-11-11,NONE,ins haggle furio
12454,1170,7,1,39.00,41775.63,0.05,0.07,N,O,1997-04-01,1997-05-23,1997-04-25,DELIVER IN PERSON,ackages. blithely ironic depo
12549,1523,44,2,33.00,47009.16,0.05,0.01,N,O,1997-07-05,1997-08-20,1997-07-22,NONE,equests cajole slyly slyly pending
12742,786,19,1,22.00,37109.16,0.03,0.01,N,O,1997-08-15,1997-07-11,1997-08-20,TAKE BACK RETURN,l sheaves. blithely expres
12801,425,13,1,42.00,55667.64,0.08,0.07,N,O,1997-08-30,1997-10-01,1997-09-03,COLLECT COD,unts. unusual accou
12835,727,92,4,33.00,53714.76,0.08,0.06,N,O,1997-05-09,1997-03-25,1997-05-28,DELIVER IN PERSON,the slyly final packages. final request
12865,1619,61,3,50.00,76030.50,0.04,0.00,N,O,1997-09-17,1997-07-02,1997-10-16,NONE,dly slyly silent instructions. never
12866,876,43,6,8.00,14214.96,0.05,0.05,N,O,1997-04-04,1997-03-18,1997-05-04,TAKE BACK RETURN,ey players. even requests detect fluf
12896,839,73,5,10.00,17398.30,0.09,0.08,N,O,1997-04-14,1997-02-08,1997-04-27,COLLECT COD,ng requests may are furiously. flu
12932,402,32,2,50.00,65120.00,0.07,0.06,N,O,1997-12-16,1997-11-20,1997-12-30,DELIVER IN PERSON,"blithely about the ironic, i"
12966,464,52,1,35.00,47756.10,0.02,0.07,N,O,1997-12-15,1997-12-11,1997-12-21,COLLECT COD,ly. regular deposits are
12998,650,51,1,2.00,3101.30,0.04,0.08,N,O,1997-01-25,1996-11-29,1997-02-04,COLLECT COD,y bold foxes sleep fluffily
13026,308,37,3,11.00,13291.30,0.05,0.00,N,O,1997-07-30,1997-05-17,1997-08-23,TAKE BACK RETURN,uffily regular deposits
13059,850,84,2,3.00,5252.55,0.00,0.05,N,O,1997-07-14,1997-08-20,1997-07-17,TAKE BACK RETURN,lithely final requests above the even
13059,1789,32,6,35.00,59177.30,0.05,0.03,N,O,1997-09-24,1997-07-21,1997-10-14,DELIVER IN PERSON,excuses haggl
13060,853,87,4,40.00,70154.00,0.10,0.07,N,O,1997-03-26,1997-04-14,1997-04-10,TAKE BACK RETURN,the blithely b
13061,1874,75,3,37.00,65707.19,0.06,0.04,N,O,1997-11-14,1997-10-28,1997-11-28,TAKE BACK RETURN,s. furiously regular platelets b
13153,580,11,4,13.00,19247.54,0.01,0.05,N,O,1997-03-03,1997-01-08,1997-03-06,DELIVER IN PERSON,r accounts-- quickly b
13154,602,96,6,34.00,51088.40,0.10,0.05,N,O,1997-12-12,1997-11-25,1997-12-30,NONE,furiously final attainments nag sly
13159,998,67,1,50.00,94949.50,0.02,0.05,N,O,1996-12-25,1997-02-14,1997-01-21,DELIVER IN PERSON,pecial packages haggle blit
13185,1029,35,2,30.00,27900.60,0.01,0.05,N,O,1997-09-14,1997-09-07,1997-10-02,NONE,out the blithely ir
13248,1315,92,1,10.00,12163.10,0.08,0.07,N,O,1997-05-12,1997-04-15,1997-05-13,TAKE BACK RETURN,sual requests in
13249,1798,41,7,2.00,3399.58,0.04,0.05,N,O,1997-10-07,1997-09-26,1997-11-04,TAKE BACK RETURN,ar request
13250,1147,56,4,4.00,4192.56,0.03,0.05,N,O,1997-10-12,1997-10-22,1997-10-29,TAKE BACK RETURN,blithely sil
13318,85,11,3,11.00,10835.88,0.02,0.05,N,O,1997-08-26,1997-08-19,1997-09-08,TAKE BACK RETURN,ses above the fluffil
13344,1541,82,3,30.00,43276.20,0.08,0.02,N,O,1997-07-17,1997-05-20,1997-08-15,DELIVER IN PERSON,fluffily bold accounts.
13415,1903,92,5,32.00,57756.80,0.04,0.04,N,O,1997-09-06,1997-08-28,1997-09-10,DELIVER IN PERSON,mptotes was q
13504,663,64,2,5.00,7818.30,0.00,0.06,N,O,1997-08-02,1997-09-07,1997-08-27,TAKE BACK RETURN,ounts among the
13504,233,88,4,31.00,35130.13,0.02,0.08,N,O,1997-06-24,1997-08-28,1997-06-26,DELIVER IN PERSON,cies wake slyl
13505,825,25,3,32.00,55226.24,0.10,0.05,N,O,1997-08-13,1997-07-27,1997-09-09,NONE,g the ruthles
13505,991,60,4,40.00,75679.60,0.05,0.05,N,O,1997-07-23,1997-07-17,1997-08-08,COLLECT COD,ithely. packages cajole sly
13539,36,87,2,47.00,43993.41,0.09,0.01,N,O,1997-04-13,1997-04-28,1997-04-30,TAKE BACK RETURN,eve carefully ac
13574,928,63,1,41.00,74985.72,0.10,0.08,N,O,1997-11-27,1997-12-25,1997-12-27,DELIVER IN PERSON,nts. ironic dolphi
13667,203,85,2,2.00,2206.40,0.05,0.08,N,O,1997-03-24,1997-01-03,1997-04-03,NONE,carefully ironic requests. quickly
13667,1356,33,4,31.00,38977.85,0.08,0.08,N,O,1997-01-05,1997-02-13,1997-01-22,COLLECT COD,e furiously after the fluffi
13669,1524,25,4,7.00,9978.64,0.04,0.03,N,O,1996-12-09,1996-09-26,1997-01-01,NONE,ions print blithely abo
13826,1666,90,1,3.00,4702.98,0.00,0.03,N,O,1997-06-02,1997-05-05,1997-06-04,COLLECT COD,ts wake carefully. regular deposits above t
13826,861,61,3,26.00,45808.36,0.09,0.04,N,O,1997-04-25,1997-05-20,1997-04-27,COLLECT COD,lithely sp
13921,744,77,2,40.00,65789.60,0.01,0.04,N,O,1997-09-07,1997-10-29,1997-09-09,NONE,sly blithely regular platelets. fina
13925,767,32,5,43.00,71713.68,0.09,0.05,N,O,1997-01-19,1997-03-24,1997-02-04,NONE,quests. requests wake carefully slyl
13926,1803,90,1,28.00,47734.40,0.10,0.05,N,O,1997-08-29,1997-08-17,1997-09-26,NONE,bold theodolites. quickly unusual
13926,287,42,2,1.00,1187.28,0.01,0.01,N,O,1997-09-14,1997-08-12,1997-09-26,NONE,ly. fluffily even requests sleep furi
13952,132,85,2,41.00,42317.33,0.09,0.02,N,O,1997-08-12,1997-07-24,1997-08-28,COLLECT COD,heodolites cajole furiously q
14019,997,32,4,19.00,36061.81,0.01,0.03,N,O,1997-10-16,1997-12-01,1997-11-13,DELIVER IN PERSON,"pades. asymptotes cajole unusual, regular"
14087,1288,63,2,35.00,41624.80,0.02,0.07,N,O,1997-05-17,1997-03-28,1997-06-04,TAKE BACK RETURN,refully above the quickly even pl
14087,1854,98,5,30.00,52675.50,0.01,0.02,N,O,1997-05-14,1997-03-16,1997-06-05,NONE,ts kindle permanently. regular dep
14144,1314,53,3,31.00,37674.61,0.05,0.06,N,O,1997-07-25,1997-07-12,1997-08-16,TAKE BACK RETURN,"platelets. final, ironic request"
14180,1616,99,2,46.00,69810.06,0.09,0.01,N,O,1997-07-07,1997-06-28,1997-07-26,COLLECT COD,es. regular request
14180,856,23,3,32.00,56219.20,0.08,0.02,N,O,1997-06-13,1997-07-28,1997-07-10,TAKE BACK RETURN,. slyly unusual
14307,682,83,1,16.00,25322.88,0.01,0.03,N,O,1997-06-30,1997-07-25,1997-07-24,COLLECT COD,fily pending accounts
14337,563,94,2,6.00,8781.36,0.04,0.01,N,O,1997-11-09,1997-12-08,1997-11-12,COLLECT COD,usly ironic depos
14369,1997,98,4,35.00,66464.65,0.09,0.05,N,O,1997-01-20,1997-02-06,1997-01-30,DELIVER IN PERSON,ounts hang thin
14370,289,17,3,42.00,49949.76,0.07,0.08,N,O,1997-07-01,1997-06-27,1997-07-08,DELIVER IN PERSON,carefully special foxes haggle. quickly
14501,1362,39,2,36.00,45480.96,0.06,0.07,N,O,1997-12-04,1997-11-10,1997-12-17,NONE,ly final platelets. fluffily furious packag
14688,1731,58,3,10.00,16327.30,0.02,0.08,N,O,1997-03-14,1997-04-22,1997-04-05,COLLECT COD,he carefully pending instruct
14721,790,87,3,21.00,35506.59,0.01,0.06,N,O,1997-06-03,1997-07-21,1997-06-16,NONE,pinto beans are slyly-- blithely regula
14721,1417,57,4,23.00,30323.43,0.06,0.03,N,O,1997-05-31,1997-07-08,1997-06-16,COLLECT COD,y final dolphins! ca
14722,1445,85,5,25.00,33661.00,0.08,0.06,N,O,1997-09-08,1997-08-11,1997-10-05,NONE,ress accounts dazzle furiously among the qu
14818,483,42,3,1.00,1383.48,0.08,0.05,N,O,1997-02-23,1997-01-06,1997-03-01,NONE,to the slyly even dolphins detect slyl
14848,85,11,6,6.00,5910.48,0.01,0.06,N,O,1997-01-15,1996-11-30,1997-01-28,NONE,osits are quickly. carefully express ins
14849,583,44,1,3.00,4450.74,0.08,0.08,N,O,1997-03-03,1997-04-07,1997-03-11,NONE,"express, iron"
14849,44,70,5,19.00,17936.76,0.10,0.04,N,O,1997-02-22,1997-05-04,1997-03-11,NONE,ously final p
14885,460,90,7,42.00,57139.32,0.02,0.01,N,O,1997-10-19,1997-11-08,1997-11-14,TAKE BACK RETURN,theodolites x-ray quickly above the furi
15072,561,22,6,38.00,55539.28,0.04,0.03,N,O,1997-06-27,1997-05-27,1997-07-27,DELIVER IN PERSON,lly around the car
15140,905,6,2,50.00,90295.00,0.04,0.00,N,O,1997-01-24,1996-12-27,1997-02-02,COLLECT COD,mong the quic
15238,874,75,3,26.00,46146.62,0.00,0.03,N,O,1997-05-11,1997-04-23,1997-05-12,COLLECT COD,- blithely express theodolites haggle c
15239,1195,96,5,1.00,1096.19,0.10,0.02,N,O,1997-08-13,1997-07-03,1997-09-04,COLLECT COD,around the silent instru
15331,1470,88,6,39.00,53487.33,0.10,0.07,N,O,1997-08-11,1997-09-24,1997-09-03,DELIVER IN PERSON,the ironically speci
15363,1154,55,3,1.00,1055.15,0.10,0.02,N,O,1997-07-10,1997-09-24,1997-07-30,TAKE BACK RETURN,unusual requests
15394,1578,99,3,30.00,44387.10,0.03,0.08,N,O,1996-12-11,1996-11-14,1997-01-03,TAKE BACK RETURN,bold theod
15426,290,91,3,21.00,24996.09,0.02,0.01,N,O,1997-04-28,1997-03-18,1997-05-03,COLLECT COD,slyly regular cour
15493,1616,17,5,44.00,66774.84,0.02,0.08,N,O,1996-12-23,1997-01-05,1997-01-03,DELIVER IN PERSON,into beans. si
15494,1511,12,2,8.00,11300.08,0.02,0.02,N,O,1997-09-01,1997-07-18,1997-09-26,NONE,blithely bold dependencies promi
15520,99,75,3,13.00,12988.17,0.08,0.06,N,O,1997-08-31,1997-10-14,1997-09-21,COLLECT COD,rls play. iro
15520,28,54,5,47.00,43616.94,0.08,0.00,N,O,1997-10-26,1997-09-23,1997-11-05,TAKE BACK RETURN,olites integrate slyly final
15555,984,85,1,46.00,86709.08,0.06,0.02,N,O,1997-10-21,1997-09-12,1997-11-07,NONE,y regular platelets
15585,880,14,2,28.00,49864.64,0.10,0.00,N,O,1997-02-04,1997-02-26,1997-02-09,NONE,ly ironic w
15588,763,60,2,16.00,26620.16,0.02,0.06,N,O,1997-07-18,1997-05-20,1997-08-08,NONE,cial ideas. slyly special package
15649,755,88,1,47.00,77820.25,0.07,0.03,N,O,1997-08-23,1997-09-12,1997-08-26,DELIVER IN PERSON,furiously pending as
15655,768,33,3,16.00,26700.16,0.01,0.00,N,O,1997-02-21,1997-01-24,1997-03-02,TAKE BACK RETURN,instructions are blithely? blithely p
15685,496,84,1,25.00,34912.25,0.05,0.04,N,O,1996-12-21,1997-01-25,1997-01-07,TAKE BACK RETURN,pending requests. ironic dependencies are
15750,550,81,3,6.00,8703.30,0.05,0.08,N,O,1997-09-22,1997-07-07,1997-10-09,DELIVER IN PERSON,eas. quickly ironic forges boost above
15783,230,85,2,18.00,20344.14,0.06,0.04,N,O,1997-08-21,1997-08-10,1997-09-06,NONE,leep above the silent dep
15845,736,1,4,28.00,45828.44,0.03,0.04,N,O,1997-02-08,1996-12-26,1997-03-09,DELIVER IN PERSON,"across the pinto beans. unusual, even ac"
15936,1933,22,6,20.00,36698.60,0.08,0.07,N,O,1996-12-25,1996-12-03,1997-01-08,NONE,"ar, express packages around the"
16167,152,5,6,17.00,17886.55,0.01,0.01,N,O,1997-12-13,1998-02-12,1997-12-25,NONE,ids. realms after t
16293,669,63,2,17.00,26684.22,0.09,0.05,N,O,1997-10-11,1997-11-15,1997-11-08,DELIVER IN PERSON,symptotes hang carefully carefully even i
16293,175,76,6,37.00,39781.29,0.01,0.03,N,O,1997-11-04,1997-11-15,1997-11-15,NONE,the bold reque
16294,1083,89,5,3.00,2952.24,0.04,0.07,N,O,1997-03-08,1997-03-18,1997-03-28,COLLECT COD,inst the slyly unusual sautern
16417,470,71,3,40.00,54818.80,0.07,0.04,N,O,1997-04-21,1997-05-08,1997-05-08,NONE,y regular instructions. final patte
16487,1936,81,3,12.00,22055.16,0.07,0.00,N,O,1997-02-05,1997-01-11,1997-02-13,TAKE BACK RETURN,t the furiously ironic sentiments! blith
16576,1958,91,1,8.00,14879.60,0.06,0.02,N,O,1997-01-03,1997-02-04,1997-01-08,COLLECT COD,g blithely.
16577,1260,72,5,13.00,15096.38,0.07,0.02,N,O,1997-03-22,1997-04-11,1997-04-04,TAKE BACK RETURN,even requests might are carefully iron
16581,458,88,2,38.00,51621.10,0.01,0.06,N,O,1997-09-09,1997-10-01,1997-10-02,DELIVER IN PERSON,ges. blithely even somas sleep against the
16672,70,21,1,12.00,11640.84,0.00,0.05,N,O,1997-04-13,1997-05-06,1997-04-25,TAKE BACK RETURN,ely pending instructions. re
16736,1423,63,3,18.00,23839.56,0.07,0.04,N,O,1997-11-20,1998-01-15,1997-12-17,DELIVER IN PERSON,inal accounts are carefully slyly slow
16736,372,73,4,41.00,52167.17,0.00,0.05,N,O,1997-10-28,1998-01-10,1997-10-31,DELIVER IN PERSON,counts thras
16739,137,90,5,39.00,40448.07,0.05,0.03,N,O,1997-06-24,1997-06-19,1997-07-06,COLLECT COD,ully after
16833,30,31,4,38.00,35341.14,0.00,0.02,N,O,1997-11-29,1998-01-12,1997-12-12,COLLECT COD,gular accounts. regular instructions e
16896,423,53,4,46.00,60877.32,0.04,0.01,N,O,1997-07-29,1997-07-04,1997-08-23,DELIVER IN PERSON,fully. slyly exp
16902,123,24,1,13.00,13300.56,0.02,0.08,N,O,1997-02-03,1997-03-18,1997-02-19,TAKE BACK RETURN,ress pinto bea
16903,1228,66,3,9.00,10162.98,0.03,0.05,N,O,1997-07-31,1997-10-20,1997-08-27,DELIVER IN PERSON,"ng theodolites nag special, final dependenc"
16931,716,17,3,45.00,72751.95,0.04,0.04,N,O,1997-10-19,1998-01-04,1997-11-08,TAKE BACK RETURN,s doze furi
16934,141,68,3,22.00,22905.08,0.03,0.07,N,O,1997-09-12,1997-09-10,1997-10-08,TAKE BACK RETURN,ts. slyly pending
16997,1880,24,1,26.00,46328.88,0.03,0.06,N,O,1997-11-05,1997-11-01,1997-11-29,DELIVER IN PERSON,packages are
17030,1003,74,2,43.00,38872.00,0.05,0.02,N,O,1997-08-13,1997-10-24,1997-09-06,TAKE BACK RETURN,thes. slyly unusual t
17063,630,62,3,44.00,67347.72,0.08,0.07,N,O,1997-11-05,1997-09-02,1997-12-03,NONE,s despite the regular theodolite
17127,1564,45,5,49.00,71812.44,0.05,0.04,N,O,1997-03-02,1997-03-21,1997-03-03,DELIVER IN PERSON,instructions sl
17318,1806,36,1,42.00,71727.60,0.02,0.07,N,O,1997-09-07,1997-07-24,1997-10-05,DELIVER IN PERSON,slyly silent dep
17318,937,6,3,31.00,56975.83,0.04,0.03,N,O,1997-06-18,1997-08-12,1997-07-18,NONE,are bravely expr
17536,22,73,1,46.00,42412.92,0.03,0.08,N,O,1997-11-09,1998-01-03,1997-12-01,TAKE BACK RETURN,ependencies use slyly i
17569,1223,35,3,16.00,17987.52,0.02,0.03,N,O,1997-10-02,1997-08-26,1997-10-17,TAKE BACK RETURN,ges. pending packages cajole bl
17569,1659,42,4,30.00,46819.50,0.07,0.05,N,O,1997-09-21,1997-09-11,1997-10-04,DELIVER IN PERSON,ly express deposits
17696,889,89,1,6.00,10739.28,0.10,0.06,N,O,1997-09-25,1997-08-26,1997-10-24,COLLECT COD,"er the requests; permanent, regular"
17792,886,86,1,25.00,44672.00,0.01,0.07,N,O,1997-01-23,1997-01-16,1997-02-08,NONE,key players haggle fluffily. regu
17792,402,3,5,50.00,65120.00,0.08,0.03,N,O,1997-02-07,1997-01-17,1997-02-27,NONE,"ep at the express, final re"
