l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_comment
10723,114,67,2,27.00,27380.97,0.03,0.06,N,O,1998-07-07,1998-08-08,1998-07-13,TAKE BACK RETURN,efully idly unusual requests. carefully reg
10883,1228,40,2,19.00,21455.18,0.06,0.05,N,O,1998-04-22,1998-04-07,1998-05-01,DELIVER IN PERSON,ding requests haggle. fluffily regular a
10977,172,99,4,31.00,33237.27,0.00,0.05,N,O,1998-09-21,1998-08-17,1998-10-11,NONE,rding to the blithely final pinto beans use
11139,556,57,1,15.00,21848.25,0.05,0.08,N,O,1998-08-03,1998-07-07,1998-08-16,NONE,he fluffil
11139,1141,50,4,17.00,17716.38,0.10,0.05,N,O,1998-09-15,1998-08-07,1998-10-03,TAKE BACK RETURN,lyly pending accounts. quickl
11175,1344,45,1,6.00,7472.04,0.04,0.02,N,O,1998-03-08,1998-05-13,1998-03-31,COLLECT COD,ages boost ca
11175,1154,63,3,26.00,27433.90,0.00,0.00,N,O,1998-05-27,1998-05-05,1998-05-31,TAKE BACK RETURN,uickly bold accounts. s
11204,1493,11,2,2.00,2788.98,0.09,0.04,N,O,1998-09-12,1998-09-30,1998-10-01,DELIVER IN PERSON,e requests wake furiously
11268,745,10,1,12.00,19748.88,0.00,0.03,N,O,1998-10-13,1998-09-05,1998-10-15,TAKE BACK RETURN,y regular courts. slyly ironic depo
11394,1886,30,2,8.00,14303.04,0.09,0.01,N,O,1998-04-16,1998-04-17,1998-05-12,NONE,vely final foxes wake fur
11463,571,72,4,8.00,11772.56,0.06,0.03,N,O,1998-03-20,1998-03-12,1998-04-03,NONE,gly ironic ideas alongside of the depos
11554,764,65,1,49.00,81573.24,0.03,0.03,N,O,1998-07-24,1998-07-14,1998-08-11,COLLECT COD,ilent theodolites. blith
11554,956,91,3,1.00,1856.95,0.01,0.04,N,O,1998-07-26,1998-08-06,1998-08-13,DELIVER IN PERSON,ar accounts. foxes nag
11554,196,75,6,40.00,43847.60,0.09,0.08,N,O,1998-08-20,1998-08-01,1998-09-13,NONE,ithely final f
11588,63,89,5,35.00,33707.10,0.09,0.04,N,O,1998-01-26,1998-01-16,1998-02-18,TAKE BACK RETURN,ow deposits nag across the furiously ironic
11749,1421,61,2,48.00,63476.16,0.02,0.01,N,O,1998-05-24,1998-05-11,1998-06-20,NONE,. even courts boost flu
11937,1238,39,1,6.00,6835.38,0.07,0.00,N,O,1998-10-24,1998-09-19,1998-11-08,COLLECT COD,onic accounts cajole even theodo
11938,1101,74,1,40.00,40084.00,0.01,0.05,N,O,1998-08-22,1998-10-18,1998-08-28,COLLECT COD,"sits are carefully along the regular, fi"
11940,734,31,1,9.00,14712.57,0.01,0.08,N,O,1998-07-16,1998-08-04,1998-08-12,COLLECT COD,ly ironic pin
11940,1701,28,4,7.00,11218.90,0.02,0.03,N,O,1998-09-15,1998-08-19,1998-10-10,NONE,ronic accounts. even pac
11940,336,93,5,20.00,24726.60,0.04,0.04,N,O,1998-06-10,1998-08-25,1998-06-21,NONE,arefully r
12036,445,46,4,19.00,25563.36,0.02,0.07,N,O,1998-04-02,1998-03-12,1998-04-20,DELIVER IN PERSON,furiously. careful
12036,1346,61,5,7.00,8731.38,0.03,0.05,N,O,1998-01-23,1998-03-03,1998-02-21,COLLECT COD,s detect fluffily ironic dependen
12070,40,91,1,4.00,3760.16,0.10,0.03,N,O,1998-08-08,1998-06-23,1998-09-06,TAKE BACK RETURN,ly furiousl
12070,1451,69,2,50.00,67622.50,0.00,0.04,N,O,1998-06-18,1998-08-15,1998-07-06,TAKE BACK RETURN,ly ironic requests. blithely final depo
12070,1785,12,5,14.00,23614.92,0.09,0.03,N,O,1998-07-22,1998-08-10,1998-07-27,NONE,ly according to the furio
12227,1515,96,2,44.00,62326.44,0.00,0.02,N,O,1998-10-09,1998-09-09,1998-11-05,DELIVER IN PERSON,", bold packages across the furi"
12227,1091,62,5,40.00,39683.60,0.00,0.01,N,O,1998-07-25,1998-07-31,1998-08-22,NONE,patterns. carefully even accounts
12230,44,70,1,19.00,17936.76,0.03,0.06,N,O,1998-05-03,1998-05-12,1998-05-05,COLLECT COD,ackages. blithely e
12230,1141,42,2,30.00,31264.20,0.03,0.03,N,O,1998-06-07,1998-05-10,1998-07-06,TAKE BACK RETURN,ual accounts wake never. pen
12324,1532,13,2,42.00,60208.26,0.00,0.03,N,O,1998-11-09,1998-09-27,1998-12-08,DELIVER IN PERSON,sleep blithely pending accounts.
12324,1654,78,6,34.00,52892.10,0.03,0.07,N,O,1998-09-12,1998-10-16,1998-09-20,NONE,ependencies wake blithely
12391,480,68,1,26.00,35892.48,0.05,0.05,N,O,1998-10-26,1998-09-23,1998-11-24,DELIVER IN PERSON,"al requests wake carefully regular,"
12548,731,64,5,40.00,65269.20,0.05,0.06,N,O,1997-12-29,1998-01-29,1998-01-01,TAKE BACK RETURN,uthless platelets
12640,1959,48,1,21.00,39079.95,0.01,0.03,N,O,1998-07-31,1998-09-05,1998-08-05,NONE,accounts. blithely fina
12678,180,59,4,25.00,27004.50,0.00,0.06,N,O,1998-05-26,1998-04-18,1998-05-27,DELIVER IN PERSON,e bold hockey players. slyly
12839,1659,1,4,21.00,32773.65,0.00,0.07,N,O,1998-02-12,1998-03-01,1998-02-22,DELIVER IN PERSON,"y even accounts. final, express pac"
12933,1652,94,1,3.00,4660.95,0.00,0.03,N,O,1998-06-07,1998-04-05,1998-06-11,DELIVER IN PERSON,ctions are blit
12933,1092,93,4,30.00,29792.70,0.00,0.05,N,O,1998-03-06,1998-04-13,1998-03-12,DELIVER IN PERSON,the permanently
12963,746,47,1,42.00,69163.08,0.00,0.05,N,O,1998-08-27,1998-08-23,1998-09-01,COLLECT COD,osits. special pinto beans integra
12964,1371,72,2,11.00,13996.07,0.02,0.07,N,O,1998-05-08,1998-03-27,1998-06-07,NONE,"ay about the silent, ironic accounts. car"
13092,974,77,1,31.00,58124.07,0.00,0.02,N,O,1998-10-20,1998-08-27,1998-11-17,DELIVER IN PERSON,xpress attainments cajole regu
13123,521,22,6,18.00,25587.36,0.09,0.03,N,O,1998-09-21,1998-08-15,1998-10-19,DELIVER IN PERSON,ar dependencies wake furiously agai
13123,375,76,7,4.00,5101.48,0.08,0.01,N,O,1998-08-12,1998-09-09,1998-08-21,TAKE BACK RETURN,ites boost above the even deposits. fluf
13191,830,64,4,29.00,50194.07,0.07,0.03,N,O,1997-12-29,1998-03-21,1998-01-26,NONE,accounts will have to sleep furiously
13350,1744,29,1,49.00,80641.26,0.05,0.08,N,O,1998-09-04,1998-07-09,1998-09-24,NONE,lar dependencies. furiously regular as
13478,1356,71,4,22.00,27661.70,0.06,0.04,N,O,1998-04-21,1998-03-23,1998-04-25,NONE,ccounts wake f
13511,97,48,2,29.00,28915.61,0.05,0.04,N,O,1998-02-16,1998-03-24,1998-03-10,NONE,"ld, even requests. permanently u"
13697,667,68,1,2.00,3135.32,0.07,0.08,N,O,1998-07-11,1998-07-01,1998-08-04,DELIVER IN PERSON,s boost across the ideas. f
13697,906,75,3,28.00,50593.20,0.08,0.02,N,O,1998-04-26,1998-06-21,1998-05-10,TAKE BACK RETURN,the pending accounts
13701,311,40,3,25.00,30282.75,0.04,0.05,N,O,1998-06-26,1998-08-13,1998-07-13,COLLECT COD,ts wake slyly regular dolphins. bl
13701,37,63,4,3.00,2811.09,0.01,0.00,N,O,1998-07-25,1998-06-30,1998-08-12,DELIVER IN PERSON,final packages. even reque
13701,542,3,6,41.00,59144.14,0.02,0.01,N,O,1998-06-11,1998-06-28,1998-06-15,COLLECT COD,"oxes. express, unusual ideas in place"
13856,965,34,3,23.00,42917.08,0.06,0.07,N,O,1998-01-26,1998-01-09,1998-02-02,DELIVER IN PERSON,ronic ideas
13893,1334,11,3,12.00,14823.96,0.04,0.00,N,O,1998-05-20,1998-06-30,1998-05-21,TAKE BACK RETURN,"fluffily. deposits sleep even, bold"
13987,1480,81,3,5.00,6907.40,0.09,0.07,N,O,1998-07-28,1998-07-01,1998-08-22,DELIVER IN PERSON,ickly bold pl
13990,803,37,5,37.00,63040.60,0.05,0.03,N,O,1998-05-30,1998-03-29,1998-06-20,DELIVER IN PERSON,uctions. regular instructions haggle.
13990,1981,14,6,11.00,20712.78,0.07,0.03,N,O,1998-05-04,1998-04-05,1998-05-10,NONE,ding dolphins d
14020,1973,6,1,24.00,44999.28,0.00,0.03,N,O,1998-04-02,1998-03-23,1998-04-10,COLLECT COD,en requests. deposits play pending instr
14279,939,42,2,47.00,86476.71,0.03,0.01,N,O,1998-06-02,1998-05-02,1998-06-19,NONE,s forges use along
14304,1560,81,4,48.00,70154.88,0.09,0.06,N,O,1998-01-27,1997-12-24,1998-02-10,TAKE BACK RETURN,ic accounts. sheaves haggle sly
14403,842,9,2,33.00,57513.72,0.05,0.05,N,O,1998-07-01,1998-05-09,1998-07-20,NONE,thely regular pinto beans. slyly final epit
14468,924,25,1,10.00,18249.20,0.01,0.08,N,O,1998-07-27,1998-09-26,1998-08-18,DELIVER IN PERSON,e blithely unusual instructions slee
14598,1504,25,1,43.00,60436.50,0.00,0.00,N,O,1998-05-30,1998-04-13,1998-06-19,NONE,ironic accounts along t
14624,1040,76,4,36.00,33877.44,0.01,0.02,N,O,1998-08-12,1998-05-24,1998-09-01,TAKE BACK RETURN,lyly packages? pending asymptotes ar
14659,453,54,3,16.00,21655.20,0.07,0.06,N,O,1998-05-06,1998-04-27,1998-05-22,COLLECT COD,ar ideas hinder slyly express
14689,982,51,1,29.00,54606.42,0.05,0.06,N,O,1998-08-22,1998-09-11,1998-09-09,NONE,nal deposits. slyly re
14694,1645,46,2,17.00,26292.88,0.04,0.08,N,O,1998-11-01,1998-10-06,1998-11-04,DELIVER IN PERSON,special deposits. slyly pending packag
14821,72,73,1,28.00,27217.96,0.00,0.00,N,O,1998-10-03,1998-07-31,1998-10-10,NONE,"eodolites. quick, fin"
14850,59,85,2,41.00,39321.05,0.01,0.03,N,O,1998-02-18,1998-01-04,1998-03-10,COLLECT COD,eposits use e
14914,1502,23,6,20.00,28070.00,0.10,0.01,N,O,1998-02-19,1998-04-29,1998-03-21,TAKE BACK RETURN,ffily ironi
14917,1899,86,3,48.00,86442.72,0.08,0.07,N,O,1998-03-05,1998-04-11,1998-03-13,COLLECT COD,boost carefully carefully spe
14917,86,12,4,40.00,39443.20,0.04,0.06,N,O,1998-02-20,1998-03-13,1998-03-14,COLLECT COD,luffily acros
14977,776,41,1,43.00,72101.11,0.08,0.02,N,O,1998-01-16,1997-12-19,1998-02-08,DELIVER IN PERSON,platelets thrash evenly alo
15360,522,83,2,48.00,68280.96,0.02,0.06,N,O,1998-03-05,1997-12-26,1998-03-18,COLLECT COD,theodolites around the quickly bold ideas
15364,1777,20,4,5.00,8393.85,0.01,0.06,N,O,1998-03-27,1998-04-14,1998-03-29,COLLECT COD,theodolites. quickly final sheaves a
15490,1367,82,1,4.00,5073.44,0.01,0.02,N,O,1998-01-12,1997-11-05,1998-01-14,TAKE BACK RETURN,y. furiously ironic
15558,1843,73,5,32.00,55834.88,0.02,0.06,N,O,1998-01-14,1997-11-14,1998-02-05,TAKE BACK RETURN,grate carefully despite the even instr
15559,1168,41,2,2.00,2138.32,0.00,0.03,N,O,1998-04-11,1998-05-09,1998-05-08,TAKE BACK RETURN,blithely unusual instructions. carefully
15779,1730,31,2,17.00,27739.41,0.10,0.06,N,O,1998-04-03,1998-05-06,1998-04-13,COLLECT COD,ges; carefully unusual gifts
15779,1980,81,5,49.00,92217.02,0.04,0.01,N,O,1998-03-24,1998-03-31,1998-03-28,TAKE BACK RETURN,t the accounts. fina
15779,426,85,6,37.00,49077.54,0.04,0.07,N,O,1998-04-12,1998-05-17,1998-05-08,COLLECT COD,ids. blithely regular accounts acros
15975,1982,71,4,17.00,32027.66,0.08,0.02,N,O,1998-02-20,1998-03-05,1998-03-20,DELIVER IN PERSON,es maintain slyly. slyly unusual
16000,1273,48,4,48.00,56364.96,0.08,0.01,N,O,1998-04-17,1998-02-28,1998-05-16,COLLECT COD,ithely unusual accounts wake
16099,1636,60,1,31.00,47666.53,0.05,0.00,N,O,1998-04-28,1998-02-26,1998-05-19,NONE,deposits. fur
16099,1555,36,4,30.00,43696.50,0.03,0.00,N,O,1998-02-13,1998-03-10,1998-02-25,DELIVER IN PERSON,es. furiously regul
16167,717,82,3,15.00,24265.65,0.03,0.07,N,O,1998-03-15,1998-01-07,1998-03-24,TAKE BACK RETURN,nusual requests
16224,1783,10,3,5.00,8423.90,0.01,0.00,N,O,1998-01-17,1997-11-08,1998-02-05,COLLECT COD,bout the quickly unusua
16263,1517,18,1,6.00,8511.06,0.06,0.05,N,O,1998-02-06,1997-12-29,1998-02-07,NONE,s dolphins across the fluffily regular
16292,1153,54,2,36.00,37949.40,0.00,0.02,N,O,1998-02-03,1998-01-25,1998-02-23,TAKE BACK RETURN,riously pending pinto beans about the
16324,653,85,3,27.00,41948.55,0.03,0.03,N,O,1998-04-30,1998-05-11,1998-05-26,TAKE BACK RETURN,y daring accounts sleep carefully on t
16544,498,57,2,36.00,50345.64,0.07,0.06,N,O,1998-03-16,1998-04-28,1998-04-01,NONE,d pinto beans. excuses i
16544,1832,76,5,23.00,39878.09,0.04,0.02,N,O,1998-04-10,1998-05-08,1998-04-29,TAKE BACK RETURN,special dependencies. ironic a
16583,1332,47,4,34.00,41933.22,0.04,0.08,N,O,1998-01-08,1998-01-26,1998-02-03,DELIVER IN PERSON,above the brave req
16647,295,77,6,13.00,15538.77,0.04,0.07,N,O,1998-05-10,1998-02-22,1998-05-12,DELIVER IN PERSON,tructions haggle careful
16675,290,45,1,7.00,8332.03,0.06,0.04,N,O,1998-07-27,1998-07-23,1998-08-06,DELIVER IN PERSON,le slyly ironic accounts. reg
16675,80,31,2,48.00,47043.84,0.10,0.07,N,O,1998-07-06,1998-07-18,1998-07-30,TAKE BACK RETURN,atelets after the carefully ironi
16675,1769,96,4,31.00,51793.56,0.01,0.00,N,O,1998-09-09,1998-07-12,1998-09-23,DELIVER IN PERSON,s sleep blithely across the quickly fi
16707,1996,29,1,36.00,68327.64,0.09,0.02,N,O,1998-08-07,1998-07-27,1998-08-14,TAKE BACK RETURN,"requests integrate slyly. ironic, pendi"
16736,1170,43,7,49.00,52487.33,0.06,0.05,N,O,1998-02-01,1997-12-29,1998-02-13,COLLECT COD,ideas should haggle sl
16868,583,74,2,50.00,74179.00,0.07,0.06,N,O,1998-09-10,1998-09-11,1998-09-25,DELIVER IN PERSON,carefully alongside of the slyly fin
16869,657,58,3,31.00,48287.15,0.04,0.03,N,O,1998-04-27,1998-03-28,1998-05-01,NONE,requests detect across the fluffily
16928,1161,70,4,34.00,36113.44,0.06,0.03,N,O,1998-07-21,1998-09-02,1998-08-06,DELIVER IN PERSON,onic dependencies. furio
16928,1614,38,5,42.00,63655.62,0.05,0.05,N,O,1998-10-16,1998-08-01,1998-10-22,COLLECT COD,ironic requests grow furiousl
17056,955,56,2,49.00,90941.55,0.01,0.06,N,O,1998-10-11,1998-08-29,1998-10-14,COLLECT COD,"ly brave, regular"
17059,812,13,1,19.00,32543.39,0.02,0.02,N,O,1998-08-01,1998-06-30,1998-08-11,DELIVER IN PERSON,are stealthily. packages cajole
17347,1665,7,2,13.00,20366.58,0.00,0.03,N,O,1998-04-26,1998-05-27,1998-05-03,DELIVER IN PERSON,"nticing, special pack"
17347,1200,1,5,38.00,41845.60,0.08,0.00,N,O,1998-06-29,1998-05-14,1998-07-18,COLLECT COD,gle slyly accounts.
17380,1472,12,2,49.00,67300.03,0.09,0.06,N,O,1998-06-11,1998-05-01,1998-07-04,NONE,onic packa
17380,1738,23,6,18.00,29515.14,0.05,0.08,N,O,1998-03-21,1998-03-26,1998-04-18,DELIVER IN PERSON,c packages. ironic packages sleep
17473,1480,98,3,3.00,4144.44,0.04,0.02,N,O,1998-07-30,1998-05-25,1998-08-20,COLLECT COD,nal requests boost furious
17537,356,13,4,42.00,52766.70,0.06,0.02,N,O,1998-07-05,1998-09-15,1998-07-09,COLLECT COD,uickly special foxes are quickly furiousl
17601,694,95,2,10.00,15946.90,0.07,0.08,N,O,1998-04-06,1998-05-23,1998-04-10,COLLECT COD,quickly even requests nag furio
17639,1455,56,2,39.00,52901.55,0.02,0.08,N,O,1997-12-15,1997-10-29,1998-01-12,COLLECT COD,regular packages sublate. bl
17664,870,37,1,23.00,40730.01,0.04,0.06,N,O,1998-10-12,1998-09-15,1998-11-06,COLLECT COD,"regular, ironic pearls. furiously reg"
17728,485,86,1,20.00,27709.60,0.10,0.04,N,O,1998-07-01,1998-05-12,1998-07-03,TAKE BACK RETURN,gle furiously slyly regular accounts. f
17731,1882,26,2,17.00,30325.96,0.09,0.04,N,O,1998-02-18,1998-02-09,1998-03-13,TAKE BACK RETURN,ons sleep. ironic theodolites ar
17731,178,79,5,2.00,2156.34,0.06,0.01,N,O,1998-01-14,1998-01-10,1998-01-24,NONE,"ending, iro"
17920,1199,100,1,48.00,52809.12,0.07,0.08,N,O,1998-03-04,1998-03-09,1998-03-12,NONE,furiously ironic
17920,523,14,4,48.00,68328.96,0.09,0.06,N,O,1998-03-24,1998-04-12,1998-04-14,COLLECT COD,sly final packages
17920,420,8,6,13.00,17165.46,0.05,0.02,N,O,1998-03-26,1998-03-24,1998-04-11,COLLECT COD,about the
17921,656,19,5,21.00,32689.65,0.07,0.00,N,O,1998-09-21,1998-10-08,1998-10-19,TAKE BACK RETURN,ress requests nag against the slyl
17921,1699,23,6,19.00,30413.11,0.04,0.06,N,O,1998-08-28,1998-08-30,1998-08-29,NONE,pending foxes subl
17955,1472,51,5,19.00,26095.93,0.07,0.03,N,O,1998-10-09,1998-08-28,1998-10-16,NONE,y ironic deposits sleep. re
17991,1682,24,1,2.00,3167.36,0.04,0.03,N,O,1998-08-27,1998-08-14,1998-08-28,NONE,nal foxes?
18051,1580,1,3,25.00,37039.50,0.07,0.06,N,O,1998-03-01,1998-04-01,1998-03-02,COLLECT COD,ly slyly even instru
18052,1422,1,1,49.00,64847.58,0.02,0.03,N,O,1998-02-02,1998-01-20,1998-02-12,NONE,uests are carefully quickly iro
18086,842,42,7,45.00,78427.80,0.03,0.00,N,O,1998-08-13,1998-08-04,1998-08-17,TAKE BACK RETURN,es. slyly enticing i
18146,937,38,2,14.00,25731.02,0.10,0.07,N,O,1997-12-10,1997-12-18,1998-01-04,COLLECT COD,pending theodolites across the furio
18272,1297,35,4,26.00,31155.54,0.03,0.00,N,O,1998-08-24,1998-08-17,1998-09-11,NONE,posits. re
18277,1943,32,3,7.00,12914.58,0.10,0.03,N,O,1998-04-15,1998-05-21,1998-04-26,DELIVER IN PERSON,carefully special orbits. furiously
18339,1177,78,1,35.00,37735.95,0.09,0.03,N,O,1998-03-01,1998-01-09,1998-03-20,COLLECT COD,g the doggedly final ac
18439,633,34,6,17.00,26071.71,0.00,0.04,N,O,1998-06-19,1998-07-08,1998-07-12,TAKE BACK RETURN,t the fluffily unu
18630,1019,55,2,34.00,31280.34,0.10,0.05,N,O,1998-02-12,1998-01-30,1998-02-25,TAKE BACK RETURN,"gular, special pac"
18660,900,100,6,25.00,45022.50,0.03,0.02,N,O,1998-05-11,1998-03-31,1998-05-14,NONE,ously pack
18848,658,90,1,27.00,42083.55,0.02,0.05,N,O,1998-07-26,1998-05-14,1998-08-13,COLLECT COD,egular theodolites. regular accounts a
18848,591,52,4,6.00,8949.54,0.07,0.06,N,O,1998-07-11,1998-05-01,1998-08-08,TAKE BACK RETURN,sleep slyly. furiously regular pac
18881,440,28,2,31.00,41553.64,0.08,0.02,N,O,1998-06-24,1998-06-21,1998-07-17,TAKE BACK RETURN,"e of the furiously even deposits. unusual,"
18885,996,65,1,49.00,92952.51,0.06,0.08,N,O,1998-07-20,1998-07-06,1998-07-28,TAKE BACK RETURN,e quickly slyly final request
18949,1273,85,5,31.00,36402.37,0.08,0.01,N,O,1998-06-17,1998-05-25,1998-06-30,TAKE BACK RETURN,nto beans affix
19236,1531,12,2,47.00,67328.91,0.02,0.05,N,O,1998-05-30,1998-04-17,1998-06-01,COLLECT COD,sual packages try to cajole. bold theodo
19236,1919,20,4,8.00,14567.28,0.04,0.06,N,O,1998-05-16,1998-03-08,1998-06-13,TAKE BACK RETURN,l packages cajol
19269,1285,97,3,42.00,49823.76,0.03,0.03,N,O,1998-09-13,1998-10-19,1998-10-03,TAKE BACK RETURN,regular foxes. carefully regular
19270,577,78,2,7.00,10342.99,0.08,0.01,N,O,1998-03-17,1997-12-20,1998-03-18,TAKE BACK RETURN,boost closely. furiously
19328,559,90,4,27.00,39407.85,0.00,0.06,N,O,1997-12-26,1997-12-11,1998-01-07,NONE,deposits nod blithely against the ironic r
19396,119,46,2,2.00,2038.22,0.09,0.02,N,O,1998-09-09,1998-09-03,1998-10-05,DELIVER IN PERSON,s alongside of the slyly final somas nod ca
19427,159,38,1,7.00,7414.05,0.06,0.05,N,O,1998-09-04,1998-07-15,1998-10-01,COLLECT COD,g deposits-- carefully pending
19460,1015,16,1,36.00,32976.36,0.01,0.03,N,O,1998-01-28,1998-02-27,1998-02-17,DELIVER IN PERSON,slyly regular requests acro
19461,215,70,2,3.00,3345.63,0.09,0.01,N,O,1998-11-06,1998-09-12,1998-12-06,DELIVER IN PERSON,careful foxes dou
19488,794,95,6,43.00,72875.97,0.06,0.04,N,O,1998-10-30,1998-09-13,1998-11-15,TAKE BACK RETURN,osits detect finally. carefully expres
19525,1721,22,5,37.00,60040.64,0.05,0.05,N,O,1998-03-11,1998-02-02,1998-03-22,NONE,o beans above the carefully ca
19590,833,67,1,13.00,22539.79,0.10,0.07,N,O,1998-02-15,1998-01-16,1998-02-20,COLLECT COD,uests. packages wa
19591,392,93,2,26.00,33602.14,0.04,0.06,N,O,1998-03-15,1998-03-16,1998-03-23,COLLECT COD,sits. ironic packages solve abou
19746,1906,51,1,10.00,18079.00,0.10,0.02,N,O,1998-11-06,1998-08-30,1998-11-07,TAKE BACK RETURN,ake agains
19810,1784,11,1,3.00,5057.34,0.09,0.04,N,O,1998-05-14,1998-05-07,1998-05-22,DELIVER IN PERSON,regular requests
19876,127,28,1,26.00,26705.12,0.08,0.02,N,O,1998-09-19,1998-10-25,1998-10-10,TAKE BACK RETURN,ccounts. slyly final deposits will x-ray
19877,320,77,4,31.00,37829.92,0.01,0.04,N,O,1998-08-10,1998-09-22,1998-08-31,DELIVER IN PERSON,ticingly bold pinto beans b
19877,128,55,6,12.00,12337.44,0.07,0.06,N,O,1998-09-06,1998-08-26,1998-10-02,NONE,g theodolites nag blithely abo
19904,443,31,1,31.00,41646.64,0.07,0.00,N,O,1998-04-30,1998-05-24,1998-05-09,COLLECT COD,regular request
19942,761,26,3,11.00,18279.36,0.08,0.08,N,O,1998-08-11,1998-06-10,1998-09-01,DELIVER IN PERSON,sly. slyly express pinto beans use
19968,22,98,2,34.00,31348.68,0.09,0.02,N,O,1998-04-02,1998-03-04,1998-05-01,TAKE BACK RETURN,dolites ha
20260,1259,71,1,3.00,3480.75,0.05,0.01,N,O,1998-01-21,1997-12-02,1998-01-29,DELIVER IN PERSON,pecial asymptotes
20293,132,59,1,48.00,49542.24,0.05,0.02,N,O,1997-12-26,1998-01-26,1998-01-04,COLLECT COD,usly across the carefully special wa
20352,1540,61,4,20.00,28830.80,0.02,0.03,N,O,1998-06-07,1998-04-08,1998-06-23,COLLECT COD,blithely express foxes according to the qu
20423,460,19,1,38.00,51697.48,0.06,0.01,N,O,1998-02-20,1997-12-16,1998-03-02,COLLECT COD,out the foxes are according to the furiousl
20481,50,51,5,29.00,27551.45,0.02,0.00,N,O,1998-02-11,1998-01-31,1998-03-02,DELIVER IN PERSON,scapades sleep furiously fluf
20514,185,64,3,41.00,44492.38,0.02,0.00,N,O,1998-07-17,1998-06-22,1998-08-06,NONE,posits. quickly ironic deposits are bli
20608,1855,99,2,45.00,79058.25,0.08,0.07,N,O,1998-07-12,1998-04-25,1998-07-23,TAKE BACK RETURN,usly regular platelets. carefu
20610,788,21,5,10.00,16887.80,0.06,0.03,N,O,1997-12-18,1998-02-11,1998-01-17,NONE,fluffily final deposits b
20705,1171,80,2,5.00,5360.85,0.03,0.04,N,O,1998-09-16,1998-08-06,1998-09-24,TAKE BACK RETURN,ly bold accounts boost abo
20705,438,68,3,35.00,46845.05,0.01,0.07,N,O,1998-09-19,1998-07-10,1998-09-25,COLLECT COD,uffily silent ideas are fluffily fluffil
20705,1820,7,5,31.00,53376.42,0.08,0.03,N,O,1998-09-12,1998-08-21,1998-10-02,NONE,e accounts haggle slyly
20769,508,39,5,26.00,36621.00,0.01,0.03,N,O,1998-09-27,1998-08-29,1998-10-20,NONE,regular asym
20865,1962,63,3,43.00,80150.28,0.04,0.01,N,O,1998-04-05,1998-01-26,1998-04-29,COLLECT COD,lar instructions affix qui
20929,1397,74,1,43.00,55830.77,0.06,0.03,N,O,1998-04-23,1998-02-02,1998-05-21,TAKE BACK RETURN,riously among the instructions. expres
20997,1927,60,4,38.00,69498.96,0.05,0.00,N,O,1998-04-02,1998-04-10,1998-04-04,COLLECT COD,unts. furiously even sheaves sinc
20997,375,32,5,12.00,15304.44,0.01,0.00,N,O,1998-07-03,1998-04-07,1998-07-31,NONE,al ideas are f
21123,541,32,1,23.00,33155.42,0.09,0.00,N,O,1998-11-16,1998-08-27,1998-11-23,TAKE BACK RETURN,nal requests wake carefully about the fu
21123,1795,80,3,32.00,54297.28,0.05,0.08,N,O,1998-09-23,1998-08-29,1998-10-22,TAKE BACK RETURN,equests would hinder slyly ca
21152,627,90,1,34.00,51939.08,0.03,0.07,N,O,1998-02-15,1997-12-13,1998-03-13,DELIVER IN PERSON,arefully ac
21280,1909,10,4,5.00,9054.50,0.05,0.08,N,O,1997-12-21,1998-02-22,1998-01-19,COLLECT COD,hely carefully fin
21347,1835,36,1,3.00,5210.49,0.07,0.01,N,O,1998-09-15,1998-08-13,1998-10-08,DELIVER IN PERSON,l dependencies against th
21349,1138,39,5,37.00,38447.81,0.07,0.06,N,O,1998-08-16,1998-09-13,1998-09-03,TAKE BACK RETURN,sits wake furi
21446,1148,21,1,32.00,33572.48,0.07,0.00,N,O,1998-09-01,1998-07-06,1998-09-09,COLLECT COD,ackages affix along t
21504,877,77,2,6.00,10667.22,0.03,0.03,N,O,1998-03-02,1998-01-10,1998-03-12,DELIVER IN PERSON,slyly regular accounts detect q
21508,1739,40,1,39.00,63988.47,0.05,0.01,N,O,1998-06-19,1998-07-06,1998-07-02,DELIVER IN PERSON,ular deposits dazzle carefully. ironic dep
21698,843,44,2,36.00,62778.24,0.02,0.05,N,O,1998-03-16,1998-04-27,1998-03-25,TAKE BACK RETURN,"ly final, close accounts. final, unusu"
21798,899,66,1,11.00,19798.79,0.09,0.07,N,O,1998-07-20,1998-09-02,1998-08-05,DELIVER IN PERSON,out the slyly pending ins
21858,154,55,2,33.00,34786.95,0.06,0.07,N,O,1998-01-23,1997-12-16,1998-02-20,TAKE BACK RETURN,the slyly pending packa
21920,533,94,3,7.00,10034.71,0.09,0.06,N,O,1998-06-12,1998-05-27,1998-06-16,DELIVER IN PERSON,aggle carefully. carefully even d
21920,883,84,5,1.00,1783.88,0.08,0.08,N,O,1998-06-23,1998-05-03,1998-07-02,NONE,ptotes integrate fluff
21923,793,94,2,13.00,22019.27,0.01,0.05,N,O,1998-10-05,1998-09-09,1998-11-01,DELIVER IN PERSON,s haggle among the carefull
21924,300,1,1,25.00,30007.50,0.03,0.01,N,O,1998-08-19,1998-07-18,1998-09-06,DELIVER IN PERSON,blithely blithely ironic platelets. re
