l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_shipmode,l_comment,l_receipmonth
9378,436,24,2,17.0,22719.31,0.09,0.05,N,O,1997-12-26,1997-11-16,1998-01-01,TAKE BACK RETURN,TRUCK,ies. slyly regular theodolites integrate. r,1998
9412,755,52,2,47.0,77820.25,0.08,0.06,N,O,1998-09-24,1998-09-30,1998-10-09,COLLECT COD,TRUCK,ar packages along the carefully ironic exc,1998
9445,342,99,1,22.0,27331.48,0.06,0.05,N,O,1998-03-06,1997-12-30,1998-03-12,DELIVER IN PERSON,TRUCK," above the even, bold excuses. theodolit",1998
9569,1805,49,2,25.0,42670.0,0.04,0.05,N,O,1998-01-19,1997-12-22,1998-02-08,NONE,TRUCK," regular, regular depo",1998
9569,158,85,3,30.0,31744.5,0.07,0.0,N,O,1998-02-23,1997-12-08,1998-03-02,COLLECT COD,TRUCK,xes across,1998
9572,418,19,1,33.0,43507.53,0.08,0.02,N,O,1998-06-13,1998-06-02,1998-06-30,COLLECT COD,TRUCK, asymptotes wake,1998
9603,1728,55,3,11.0,17926.92,0.02,0.04,N,O,1998-04-22,1998-02-12,1998-05-11,NONE,TRUCK,"ke express, ",1998
9603,1393,8,5,45.0,58247.55,0.01,0.02,N,O,1998-01-14,1998-04-02,1998-01-20,DELIVER IN PERSON,TRUCK,"ding accounts sleep. express, i",1998
9634,119,46,2,25.0,25477.75,0.0,0.07,N,O,1998-04-21,1998-03-30,1998-04-27,NONE,TRUCK,"ironic deposits solve regular, pendin",1998
9634,712,45,4,47.0,75797.37,0.09,0.05,N,O,1998-05-03,1998-02-12,1998-05-24,NONE,TRUCK, ideas alongside of the f,1998
9670,19,95,2,34.0,31246.34,0.01,0.04,N,O,1998-01-20,1997-12-25,1998-02-14,TAKE BACK RETURN,TRUCK,ndencies. blithely,1998
9827,1000,1,2,20.0,18020.0,0.08,0.08,N,O,1998-10-23,1998-09-07,1998-11-15,DELIVER IN PERSON,TRUCK,kly even deposits ,1998
9858,318,3,2,37.0,45077.47,0.04,0.03,N,O,1998-01-13,1998-02-19,1998-02-06,DELIVER IN PERSON,TRUCK,eans. slyly bold exc,1998
9984,482,83,5,41.0,56681.68,0.07,0.02,N,O,1998-10-18,1998-08-20,1998-10-31,TAKE BACK RETURN,TRUCK,y special requests haggle slyly. quick,1998
9988,1757,100,1,37.0,61373.75,0.07,0.05,N,O,1998-02-01,1998-02-05,1998-02-22,TAKE BACK RETURN,TRUCK,furiously even accounts. daring deposits ,1998
10273,152,5,6,49.0,51555.35,0.1,0.0,N,O,1998-06-18,1998-06-11,1998-07-17,DELIVER IN PERSON,TRUCK,lar requests. blithely special excuses pro,1998
10307,489,48,1,40.0,55579.2,0.02,0.0,N,O,1998-05-26,1998-04-28,1998-06-10,DELIVER IN PERSON,TRUCK,its sleep ev,1998
10307,1143,16,5,1.0,1044.14,0.02,0.08,N,O,1998-04-26,1998-03-23,1998-05-10,NONE,TRUCK,. quickly ir,1998
10402,537,28,1,38.0,54626.14,0.07,0.07,N,O,1998-04-04,1998-02-09,1998-04-19,COLLECT COD,TRUCK,al theodolites wake busily. carefu,1998
10404,825,26,2,9.0,15532.38,0.03,0.08,N,O,1998-04-13,1998-05-05,1998-04-21,NONE,TRUCK,", ironic requests. ironic accounts sle",1998
10405,93,44,4,22.0,21847.98,0.08,0.05,N,O,1998-04-01,1998-03-13,1998-04-28,TAKE BACK RETURN,TRUCK, ironic re,1998
10694,1806,36,1,19.0,32448.2,0.05,0.03,N,O,1998-01-22,1998-02-10,1998-01-28,TAKE BACK RETURN,TRUCK,even accounts. silent dolphins,1998
10723,114,67,2,27.0,27380.97,0.03,0.06,N,O,1998-07-07,1998-08-08,1998-07-13,TAKE BACK RETURN,TRUCK,efully idly unusual requests. carefully reg,1998
10883,1228,40,2,19.0,21455.18,0.06,0.05,N,O,1998-04-22,1998-04-07,1998-05-01,DELIVER IN PERSON,TRUCK,ding requests haggle. fluffily regular a,1998
10977,172,99,4,31.0,33237.27,0.0,0.05,N,O,1998-09-21,1998-08-17,1998-10-11,NONE,TRUCK,rding to the blithely final pinto beans use,1998
11139,556,57,1,15.0,21848.25,0.05,0.08,N,O,1998-08-03,1998-07-07,1998-08-16,NONE,TRUCK,he fluffil,1998
11139,1141,50,4,17.0,17716.38,0.1,0.05,N,O,1998-09-15,1998-08-07,1998-10-03,TAKE BACK RETURN,TRUCK,lyly pending accounts. quickl,1998
11175,1344,45,1,6.0,7472.04,0.04,0.02,N,O,1998-03-08,1998-05-13,1998-03-31,COLLECT COD,TRUCK,ages boost ca,1998
11175,1154,63,3,26.0,27433.9,0.0,0.0,N,O,1998-05-27,1998-05-05,1998-05-31,TAKE BACK RETURN,TRUCK,uickly bold accounts. s,1998
11204,1493,11,2,2.0,2788.98,0.09,0.04,N,O,1998-09-12,1998-09-30,1998-10-01,DELIVER IN PERSON,TRUCK,e requests wake furiously ,1998
11268,745,10,1,12.0,19748.88,0.0,0.03,N,O,1998-10-13,1998-09-05,1998-10-15,TAKE BACK RETURN,TRUCK,y regular courts. slyly ironic depo,1998
11394,1886,30,2,8.0,14303.04,0.09,0.01,N,O,1998-04-16,1998-04-17,1998-05-12,NONE,TRUCK,vely final foxes wake fur,1998
11463,571,72,4,8.0,11772.56,0.06,0.03,N,O,1998-03-20,1998-03-12,1998-04-03,NONE,TRUCK,gly ironic ideas alongside of the depos,1998
11554,764,65,1,49.0,81573.24,0.03,0.03,N,O,1998-07-24,1998-07-14,1998-08-11,COLLECT COD,TRUCK,ilent theodolites. blith,1998
11554,956,91,3,1.0,1856.95,0.01,0.04,N,O,1998-07-26,1998-08-06,1998-08-13,DELIVER IN PERSON,TRUCK,ar accounts. foxes nag ,1998
11554,196,75,6,40.0,43847.6,0.09,0.08,N,O,1998-08-20,1998-08-01,1998-09-13,NONE,TRUCK,ithely final f,1998
11588,63,89,5,35.0,33707.1,0.09,0.04,N,O,1998-01-26,1998-01-16,1998-02-18,TAKE BACK RETURN,TRUCK,ow deposits nag across the furiously ironic,1998
11749,1421,61,2,48.0,63476.16,0.02,0.01,N,O,1998-05-24,1998-05-11,1998-06-20,NONE,TRUCK,. even courts boost flu,1998
11937,1238,39,1,6.0,6835.38,0.07,0.0,N,O,1998-10-24,1998-09-19,1998-11-08,COLLECT COD,TRUCK,onic accounts cajole even theodo,1998
11938,1101,74,1,40.0,40084.0,0.01,0.05,N,O,1998-08-22,1998-10-18,1998-08-28,COLLECT COD,TRUCK,"sits are carefully along the regular, fi",1998
11940,734,31,1,9.0,14712.57,0.01,0.08,N,O,1998-07-16,1998-08-04,1998-08-12,COLLECT COD,TRUCK,ly ironic pin,1998
11940,1701,28,4,7.0,11218.9,0.02,0.03,N,O,1998-09-15,1998-08-19,1998-10-10,NONE,TRUCK,ronic accounts. even pac,1998
11940,336,93,5,20.0,24726.6,0.04,0.04,N,O,1998-06-10,1998-08-25,1998-06-21,NONE,TRUCK,arefully r,1998
12036,445,46,4,19.0,25563.36,0.02,0.07,N,O,1998-04-02,1998-03-12,1998-04-20,DELIVER IN PERSON,TRUCK,furiously. careful,1998
12036,1346,61,5,7.0,8731.38,0.03,0.05,N,O,1998-01-23,1998-03-03,1998-02-21,COLLECT COD,TRUCK,s detect fluffily ironic dependen,1998
12070,40,91,1,4.0,3760.16,0.1,0.03,N,O,1998-08-08,1998-06-23,1998-09-06,TAKE BACK RETURN,TRUCK,ly furiousl,1998
12070,1451,69,2,50.0,67622.5,0.0,0.04,N,O,1998-06-18,1998-08-15,1998-07-06,TAKE BACK RETURN,TRUCK,ly ironic requests. blithely final depo,1998
12070,1785,12,5,14.0,23614.92,0.09,0.03,N,O,1998-07-22,1998-08-10,1998-07-27,NONE,TRUCK,ly according to the furio,1998
12227,1515,96,2,44.0,62326.44,0.0,0.02,N,O,1998-10-09,1998-09-09,1998-11-05,DELIVER IN PERSON,TRUCK,", bold packages across the furi",1998
12227,1091,62,5,40.0,39683.6,0.0,0.01,N,O,1998-07-25,1998-07-31,1998-08-22,NONE,TRUCK,patterns. carefully even accounts ,1998
12230,44,70,1,19.0,17936.76,0.03,0.06,N,O,1998-05-03,1998-05-12,1998-05-05,COLLECT COD,TRUCK,ackages. blithely e,1998
12230,1141,42,2,30.0,31264.2,0.03,0.03,N,O,1998-06-07,1998-05-10,1998-07-06,TAKE BACK RETURN,TRUCK,ual accounts wake never. pen,1998
12324,1532,13,2,42.0,60208.26,0.0,0.03,N,O,1998-11-09,1998-09-27,1998-12-08,DELIVER IN PERSON,TRUCK, sleep blithely pending accounts. ,1998
12324,1654,78,6,34.0,52892.1,0.03,0.07,N,O,1998-09-12,1998-10-16,1998-09-20,NONE,TRUCK,ependencies wake blithely,1998
12391,480,68,1,26.0,35892.48,0.05,0.05,N,O,1998-10-26,1998-09-23,1998-11-24,DELIVER IN PERSON,TRUCK,"al requests wake carefully regular,",1998
12548,731,64,5,40.0,65269.2,0.05,0.06,N,O,1997-12-29,1998-01-29,1998-01-01,TAKE BACK RETURN,TRUCK,uthless platelets ,1998
12640,1959,48,1,21.0,39079.95,0.01,0.03,N,O,1998-07-31,1998-09-05,1998-08-05,NONE,TRUCK,accounts. blithely fina,1998
12678,180,59,4,25.0,27004.5,0.0,0.06,N,O,1998-05-26,1998-04-18,1998-05-27,DELIVER IN PERSON,TRUCK,e bold hockey players. slyly,1998
12839,1659,1,4,21.0,32773.65,0.0,0.07,N,O,1998-02-12,1998-03-01,1998-02-22,DELIVER IN PERSON,TRUCK,"y even accounts. final, express pac",1998
12933,1652,94,1,3.0,4660.95,0.0,0.03,N,O,1998-06-07,1998-04-05,1998-06-11,DELIVER IN PERSON,TRUCK,ctions are blit,1998
12933,1092,93,4,30.0,29792.7,0.0,0.05,N,O,1998-03-06,1998-04-13,1998-03-12,DELIVER IN PERSON,TRUCK, the permanently,1998
12963,746,47,1,42.0,69163.08,0.0,0.05,N,O,1998-08-27,1998-08-23,1998-09-01,COLLECT COD,TRUCK,osits. special pinto beans integra,1998
12964,1371,72,2,11.0,13996.07,0.02,0.07,N,O,1998-05-08,1998-03-27,1998-06-07,NONE,TRUCK,"ay about the silent, ironic accounts. car",1998
13092,974,77,1,31.0,58124.07,0.0,0.02,N,O,1998-10-20,1998-08-27,1998-11-17,DELIVER IN PERSON,TRUCK,xpress attainments cajole regu,1998
13123,521,22,6,18.0,25587.36,0.09,0.03,N,O,1998-09-21,1998-08-15,1998-10-19,DELIVER IN PERSON,TRUCK,ar dependencies wake furiously agai,1998
13123,375,76,7,4.0,5101.48,0.08,0.01,N,O,1998-08-12,1998-09-09,1998-08-21,TAKE BACK RETURN,TRUCK,ites boost above the even deposits. fluf,1998
13191,830,64,4,29.0,50194.07,0.07,0.03,N,O,1997-12-29,1998-03-21,1998-01-26,NONE,TRUCK, accounts will have to sleep furiously ,1998
13350,1744,29,1,49.0,80641.26,0.05,0.08,N,O,1998-09-04,1998-07-09,1998-09-24,NONE,TRUCK,lar dependencies. furiously regular as,1998
13478,1356,71,4,22.0,27661.7,0.06,0.04,N,O,1998-04-21,1998-03-23,1998-04-25,NONE,TRUCK,ccounts wake f,1998
13511,97,48,2,29.0,28915.61,0.05,0.04,N,O,1998-02-16,1998-03-24,1998-03-10,NONE,TRUCK,"ld, even requests. permanently u",1998
13697,667,68,1,2.0,3135.32,0.07,0.08,N,O,1998-07-11,1998-07-01,1998-08-04,DELIVER IN PERSON,TRUCK,s boost across the ideas. f,1998
13697,906,75,3,28.0,50593.2,0.08,0.02,N,O,1998-04-26,1998-06-21,1998-05-10,TAKE BACK RETURN,TRUCK, the pending accounts ,1998
13701,311,40,3,25.0,30282.75,0.04,0.05,N,O,1998-06-26,1998-08-13,1998-07-13,COLLECT COD,TRUCK,ts wake slyly regular dolphins. bl,1998
13701,37,63,4,3.0,2811.09,0.01,0.0,N,O,1998-07-25,1998-06-30,1998-08-12,DELIVER IN PERSON,TRUCK,final packages. even reque,1998
13701,542,3,6,41.0,59144.14,0.02,0.01,N,O,1998-06-11,1998-06-28,1998-06-15,COLLECT COD,TRUCK,"oxes. express, unusual ideas in place ",1998
13856,965,34,3,23.0,42917.08,0.06,0.07,N,O,1998-01-26,1998-01-09,1998-02-02,DELIVER IN PERSON,TRUCK,ronic ideas ,1998
13893,1334,11,3,12.0,14823.96,0.04,0.0,N,O,1998-05-20,1998-06-30,1998-05-21,TAKE BACK RETURN,TRUCK,"fluffily. deposits sleep even, bold",1998
13987,1480,81,3,5.0,6907.4,0.09,0.07,N,O,1998-07-28,1998-07-01,1998-08-22,DELIVER IN PERSON,TRUCK,ickly bold pl,1998
13990,803,37,5,37.0,63040.6,0.05,0.03,N,O,1998-05-30,1998-03-29,1998-06-20,DELIVER IN PERSON,TRUCK,uctions. regular instructions haggle.,1998
13990,1981,14,6,11.0,20712.78,0.07,0.03,N,O,1998-05-04,1998-04-05,1998-05-10,NONE,TRUCK,ding dolphins d,1998
14020,1973,6,1,24.0,44999.28,0.0,0.03,N,O,1998-04-02,1998-03-23,1998-04-10,COLLECT COD,TRUCK,en requests. deposits play pending instr,1998
14279,939,42,2,47.0,86476.71,0.03,0.01,N,O,1998-06-02,1998-05-02,1998-06-19,NONE,TRUCK,s forges use along ,1998
14304,1560,81,4,48.0,70154.88,0.09,0.06,N,O,1998-01-27,1997-12-24,1998-02-10,TAKE BACK RETURN,TRUCK,ic accounts. sheaves haggle sly,1998
14403,842,9,2,33.0,57513.72,0.05,0.05,N,O,1998-07-01,1998-05-09,1998-07-20,NONE,TRUCK,thely regular pinto beans. slyly final epit,1998
14468,924,25,1,10.0,18249.2,0.01,0.08,N,O,1998-07-27,1998-09-26,1998-08-18,DELIVER IN PERSON,TRUCK,e blithely unusual instructions slee,1998
14598,1504,25,1,43.0,60436.5,0.0,0.0,N,O,1998-05-30,1998-04-13,1998-06-19,NONE,TRUCK, ironic accounts along t,1998
14624,1040,76,4,36.0,33877.44,0.01,0.02,N,O,1998-08-12,1998-05-24,1998-09-01,TAKE BACK RETURN,TRUCK,lyly packages? pending asymptotes ar,1998
14659,453,54,3,16.0,21655.2,0.07,0.06,N,O,1998-05-06,1998-04-27,1998-05-22,COLLECT COD,TRUCK,ar ideas hinder slyly express,1998
14689,982,51,1,29.0,54606.42,0.05,0.06,N,O,1998-08-22,1998-09-11,1998-09-09,NONE,TRUCK,nal deposits. slyly re,1998
14694,1645,46,2,17.0,26292.88,0.04,0.08,N,O,1998-11-01,1998-10-06,1998-11-04,DELIVER IN PERSON,TRUCK,special deposits. slyly pending packag,1998
14821,72,73,1,28.0,27217.96,0.0,0.0,N,O,1998-10-03,1998-07-31,1998-10-10,NONE,TRUCK,"eodolites. quick, fin",1998
14850,59,85,2,41.0,39321.05,0.01,0.03,N,O,1998-02-18,1998-01-04,1998-03-10,COLLECT COD,TRUCK,eposits use e,1998
14914,1502,23,6,20.0,28070.0,0.1,0.01,N,O,1998-02-19,1998-04-29,1998-03-21,TAKE BACK RETURN,TRUCK,ffily ironi,1998
14917,1899,86,3,48.0,86442.72,0.08,0.07,N,O,1998-03-05,1998-04-11,1998-03-13,COLLECT COD,TRUCK, boost carefully carefully spe,1998
14917,86,12,4,40.0,39443.2,0.04,0.06,N,O,1998-02-20,1998-03-13,1998-03-14,COLLECT COD,TRUCK,luffily acros,1998
14977,776,41,1,43.0,72101.11,0.08,0.02,N,O,1998-01-16,1997-12-19,1998-02-08,DELIVER IN PERSON,TRUCK, platelets thrash evenly alo,1998
15360,522,83,2,48.0,68280.96,0.02,0.06,N,O,1998-03-05,1997-12-26,1998-03-18,COLLECT COD,TRUCK, theodolites around the quickly bold ideas ,1998
15364,1777,20,4,5.0,8393.85,0.01,0.06,N,O,1998-03-27,1998-04-14,1998-03-29,COLLECT COD,TRUCK, theodolites. quickly final sheaves a,1998
15490,1367,82,1,4.0,5073.44,0.01,0.02,N,O,1998-01-12,1997-11-05,1998-01-14,TAKE BACK RETURN,TRUCK,y. furiously ironic ,1998
15558,1843,73,5,32.0,55834.88,0.02,0.06,N,O,1998-01-14,1997-11-14,1998-02-05,TAKE BACK RETURN,TRUCK,grate carefully despite the even instr,1998
15559,1168,41,2,2.0,2138.32,0.0,0.03,N,O,1998-04-11,1998-05-09,1998-05-08,TAKE BACK RETURN,TRUCK, blithely unusual instructions. carefully,1998
15779,1730,31,2,17.0,27739.41,0.1,0.06,N,O,1998-04-03,1998-05-06,1998-04-13,COLLECT COD,TRUCK,ges; carefully unusual gifts,1998
15779,1980,81,5,49.0,92217.02,0.04,0.01,N,O,1998-03-24,1998-03-31,1998-03-28,TAKE BACK RETURN,TRUCK,t the accounts. fina,1998
15779,426,85,6,37.0,49077.54,0.04,0.07,N,O,1998-04-12,1998-05-17,1998-05-08,COLLECT COD,TRUCK,ids. blithely regular accounts acros,1998
15975,1982,71,4,17.0,32027.66,0.08,0.02,N,O,1998-02-20,1998-03-05,1998-03-20,DELIVER IN PERSON,TRUCK,es maintain slyly. slyly unusual,1998
16000,1273,48,4,48.0,56364.96,0.08,0.01,N,O,1998-04-17,1998-02-28,1998-05-16,COLLECT COD,TRUCK,ithely unusual accounts wake,1998
16099,1636,60,1,31.0,47666.53,0.05,0.0,N,O,1998-04-28,1998-02-26,1998-05-19,NONE,TRUCK,deposits. fur,1998
16099,1555,36,4,30.0,43696.5,0.03,0.0,N,O,1998-02-13,1998-03-10,1998-02-25,DELIVER IN PERSON,TRUCK,es. furiously regul,1998
16167,717,82,3,15.0,24265.65,0.03,0.07,N,O,1998-03-15,1998-01-07,1998-03-24,TAKE BACK RETURN,TRUCK,nusual requests ,1998
16224,1783,10,3,5.0,8423.9,0.01,0.0,N,O,1998-01-17,1997-11-08,1998-02-05,COLLECT COD,TRUCK,bout the quickly unusua,1998
16263,1517,18,1,6.0,8511.06,0.06,0.05,N,O,1998-02-06,1997-12-29,1998-02-07,NONE,TRUCK,s dolphins across the fluffily regular ,1998
16292,1153,54,2,36.0,37949.4,0.0,0.02,N,O,1998-02-03,1998-01-25,1998-02-23,TAKE BACK RETURN,TRUCK,riously pending pinto beans about the,1998
16324,653,85,3,27.0,41948.55,0.03,0.03,N,O,1998-04-30,1998-05-11,1998-05-26,TAKE BACK RETURN,TRUCK,y daring accounts sleep carefully on t,1998
16544,498,57,2,36.0,50345.64,0.07,0.06,N,O,1998-03-16,1998-04-28,1998-04-01,NONE,TRUCK,d pinto beans. excuses i,1998
16544,1832,76,5,23.0,39878.09,0.04,0.02,N,O,1998-04-10,1998-05-08,1998-04-29,TAKE BACK RETURN,TRUCK,special dependencies. ironic a,1998
16583,1332,47,4,34.0,41933.22,0.04,0.08,N,O,1998-01-08,1998-01-26,1998-02-03,DELIVER IN PERSON,TRUCK, above the brave req,1998
16647,295,77,6,13.0,15538.77,0.04,0.07,N,O,1998-05-10,1998-02-22,1998-05-12,DELIVER IN PERSON,TRUCK,tructions haggle careful,1998
16675,290,45,1,7.0,8332.03,0.06,0.04,N,O,1998-07-27,1998-07-23,1998-08-06,DELIVER IN PERSON,TRUCK,le slyly ironic accounts. reg,1998
16675,80,31,2,48.0,47043.84,0.1,0.07,N,O,1998-07-06,1998-07-18,1998-07-30,TAKE BACK RETURN,TRUCK,atelets after the carefully ironi,1998
16675,1769,96,4,31.0,51793.56,0.01,0.0,N,O,1998-09-09,1998-07-12,1998-09-23,DELIVER IN PERSON,TRUCK,s sleep blithely across the quickly fi,1998
16707,1996,29,1,36.0,68327.64,0.09,0.02,N,O,1998-08-07,1998-07-27,1998-08-14,TAKE BACK RETURN,TRUCK," requests integrate slyly. ironic, pendi",1998
16736,1170,43,7,49.0,52487.33,0.06,0.05,N,O,1998-02-01,1997-12-29,1998-02-13,COLLECT COD,TRUCK,ideas should haggle sl,1998
16868,583,74,2,50.0,74179.0,0.07,0.06,N,O,1998-09-10,1998-09-11,1998-09-25,DELIVER IN PERSON,TRUCK,carefully alongside of the slyly fin,1998
16869,657,58,3,31.0,48287.15,0.04,0.03,N,O,1998-04-27,1998-03-28,1998-05-01,NONE,TRUCK,requests detect across the fluffily,1998
16928,1161,70,4,34.0,36113.44,0.06,0.03,N,O,1998-07-21,1998-09-02,1998-08-06,DELIVER IN PERSON,TRUCK,onic dependencies. furio,1998
16928,1614,38,5,42.0,63655.62,0.05,0.05,N,O,1998-10-16,1998-08-01,1998-10-22,COLLECT COD,TRUCK, ironic requests grow furiousl,1998
17056,955,56,2,49.0,90941.55,0.01,0.06,N,O,1998-10-11,1998-08-29,1998-10-14,COLLECT COD,TRUCK,"ly brave, regular",1998
17059,812,13,1,19.0,32543.39,0.02,0.02,N,O,1998-08-01,1998-06-30,1998-08-11,DELIVER IN PERSON,TRUCK, are stealthily. packages cajole,1998
17347,1665,7,2,13.0,20366.58,0.0,0.03,N,O,1998-04-26,1998-05-27,1998-05-03,DELIVER IN PERSON,TRUCK,"nticing, special pack",1998
17347,1200,1,5,38.0,41845.6,0.08,0.0,N,O,1998-06-29,1998-05-14,1998-07-18,COLLECT COD,TRUCK,gle slyly accounts. ,1998
17380,1472,12,2,49.0,67300.03,0.09,0.06,N,O,1998-06-11,1998-05-01,1998-07-04,NONE,TRUCK,onic packa,1998
17380,1738,23,6,18.0,29515.14,0.05,0.08,N,O,1998-03-21,1998-03-26,1998-04-18,DELIVER IN PERSON,TRUCK,c packages. ironic packages sleep,1998
17473,1480,98,3,3.0,4144.44,0.04,0.02,N,O,1998-07-30,1998-05-25,1998-08-20,COLLECT COD,TRUCK,nal requests boost furious,1998
17537,356,13,4,42.0,52766.7,0.06,0.02,N,O,1998-07-05,1998-09-15,1998-07-09,COLLECT COD,TRUCK,uickly special foxes are quickly furiousl,1998
17601,694,95,2,10.0,15946.9,0.07,0.08,N,O,1998-04-06,1998-05-23,1998-04-10,COLLECT COD,TRUCK, quickly even requests nag furio,1998
17639,1455,56,2,39.0,52901.55,0.02,0.08,N,O,1997-12-15,1997-10-29,1998-01-12,COLLECT COD,TRUCK,regular packages sublate. bl,1998
17664,870,37,1,23.0,40730.01,0.04,0.06,N,O,1998-10-12,1998-09-15,1998-11-06,COLLECT COD,TRUCK,"regular, ironic pearls. furiously reg",1998
17728,485,86,1,20.0,27709.6,0.1,0.04,N,O,1998-07-01,1998-05-12,1998-07-03,TAKE BACK RETURN,TRUCK,gle furiously slyly regular accounts. f,1998
17731,1882,26,2,17.0,30325.96,0.09,0.04,N,O,1998-02-18,1998-02-09,1998-03-13,TAKE BACK RETURN,TRUCK,ons sleep. ironic theodolites ar,1998
17731,178,79,5,2.0,2156.34,0.06,0.01,N,O,1998-01-14,1998-01-10,1998-01-24,NONE,TRUCK,"ending, iro",1998
17920,1199,100,1,48.0,52809.12,0.07,0.08,N,O,1998-03-04,1998-03-09,1998-03-12,NONE,TRUCK, furiously ironic,1998
17920,523,14,4,48.0,68328.96,0.09,0.06,N,O,1998-03-24,1998-04-12,1998-04-14,COLLECT COD,TRUCK,sly final packages,1998
17920,420,8,6,13.0,17165.46,0.05,0.02,N,O,1998-03-26,1998-03-24,1998-04-11,COLLECT COD,TRUCK, about the,1998
17921,656,19,5,21.0,32689.65,0.07,0.0,N,O,1998-09-21,1998-10-08,1998-10-19,TAKE BACK RETURN,TRUCK,ress requests nag against the slyl,1998
17921,1699,23,6,19.0,30413.11,0.04,0.06,N,O,1998-08-28,1998-08-30,1998-08-29,NONE,TRUCK,pending foxes subl,1998
17955,1472,51,5,19.0,26095.93,0.07,0.03,N,O,1998-10-09,1998-08-28,1998-10-16,NONE,TRUCK,y ironic deposits sleep. re,1998
17991,1682,24,1,2.0,3167.36,0.04,0.03,N,O,1998-08-27,1998-08-14,1998-08-28,NONE,TRUCK,nal foxes?,1998
18051,1580,1,3,25.0,37039.5,0.07,0.06,N,O,1998-03-01,1998-04-01,1998-03-02,COLLECT COD,TRUCK,ly slyly even instru,1998
18052,1422,1,1,49.0,64847.58,0.02,0.03,N,O,1998-02-02,1998-01-20,1998-02-12,NONE,TRUCK,uests are carefully quickly iro,1998
18086,842,42,7,45.0,78427.8,0.03,0.0,N,O,1998-08-13,1998-08-04,1998-08-17,TAKE BACK RETURN,TRUCK,es. slyly enticing i,1998
18146,937,38,2,14.0,25731.02,0.1,0.07,N,O,1997-12-10,1997-12-18,1998-01-04,COLLECT COD,TRUCK,pending theodolites across the furio,1998
18272,1297,35,4,26.0,31155.54,0.03,0.0,N,O,1998-08-24,1998-08-17,1998-09-11,NONE,TRUCK,posits. re,1998
18277,1943,32,3,7.0,12914.58,0.1,0.03,N,O,1998-04-15,1998-05-21,1998-04-26,DELIVER IN PERSON,TRUCK, carefully special orbits. furiously,1998
18339,1177,78,1,35.0,37735.95,0.09,0.03,N,O,1998-03-01,1998-01-09,1998-03-20,COLLECT COD,TRUCK,g the doggedly final ac,1998
18439,633,34,6,17.0,26071.71,0.0,0.04,N,O,1998-06-19,1998-07-08,1998-07-12,TAKE BACK RETURN,TRUCK,t the fluffily unu,1998
18630,1019,55,2,34.0,31280.34,0.1,0.05,N,O,1998-02-12,1998-01-30,1998-02-25,TAKE BACK RETURN,TRUCK,"gular, special pac",1998
18660,900,100,6,25.0,45022.5,0.03,0.02,N,O,1998-05-11,1998-03-31,1998-05-14,NONE,TRUCK,ously pack,1998
18848,658,90,1,27.0,42083.55,0.02,0.05,N,O,1998-07-26,1998-05-14,1998-08-13,COLLECT COD,TRUCK,egular theodolites. regular accounts a,1998
18848,591,52,4,6.0,8949.54,0.07,0.06,N,O,1998-07-11,1998-05-01,1998-08-08,TAKE BACK RETURN,TRUCK, sleep slyly. furiously regular pac,1998
18881,440,28,2,31.0,41553.64,0.08,0.02,N,O,1998-06-24,1998-06-21,1998-07-17,TAKE BACK RETURN,TRUCK,"e of the furiously even deposits. unusual,",1998
18885,996,65,1,49.0,92952.51,0.06,0.08,N,O,1998-07-20,1998-07-06,1998-07-28,TAKE BACK RETURN,TRUCK,e quickly slyly final request,1998
18949,1273,85,5,31.0,36402.37,0.08,0.01,N,O,1998-06-17,1998-05-25,1998-06-30,TAKE BACK RETURN,TRUCK,nto beans affix ,1998
19236,1531,12,2,47.0,67328.91,0.02,0.05,N,O,1998-05-30,1998-04-17,1998-06-01,COLLECT COD,TRUCK,sual packages try to cajole. bold theodo,1998
19236,1919,20,4,8.0,14567.28,0.04,0.06,N,O,1998-05-16,1998-03-08,1998-06-13,TAKE BACK RETURN,TRUCK,l packages cajol,1998
19269,1285,97,3,42.0,49823.76,0.03,0.03,N,O,1998-09-13,1998-10-19,1998-10-03,TAKE BACK RETURN,TRUCK, regular foxes. carefully regular,1998
19270,577,78,2,7.0,10342.99,0.08,0.01,N,O,1998-03-17,1997-12-20,1998-03-18,TAKE BACK RETURN,TRUCK,boost closely. furiously ,1998
19328,559,90,4,27.0,39407.85,0.0,0.06,N,O,1997-12-26,1997-12-11,1998-01-07,NONE,TRUCK,deposits nod blithely against the ironic r,1998
19396,119,46,2,2.0,2038.22,0.09,0.02,N,O,1998-09-09,1998-09-03,1998-10-05,DELIVER IN PERSON,TRUCK,s alongside of the slyly final somas nod ca,1998
19427,159,38,1,7.0,7414.05,0.06,0.05,N,O,1998-09-04,1998-07-15,1998-10-01,COLLECT COD,TRUCK,g deposits-- carefully pending ,1998
19460,1015,16,1,36.0,32976.36,0.01,0.03,N,O,1998-01-28,1998-02-27,1998-02-17,DELIVER IN PERSON,TRUCK, slyly regular requests acro,1998
19461,215,70,2,3.0,3345.63,0.09,0.01,N,O,1998-11-06,1998-09-12,1998-12-06,DELIVER IN PERSON,TRUCK, careful foxes dou,1998
