l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_shipmode,l_comment,l_receipmonth
8166,1733,18,3,40.0,65389.2,0.0,0.03,N,O,1997-02-22,1997-05-06,1997-02-28,COLLECT COD,SHIP,g quickly regular packages. special ,1997
8166,1965,98,5,19.0,35472.24,0.01,0.07,N,O,1997-05-18,1997-04-21,1997-06-09,TAKE BACK RETURN,SHIP,rts are acro,1997
8196,1738,65,6,17.0,27875.41,0.03,0.07,N,O,1997-10-24,1997-10-13,1997-11-02,COLLECT COD,SHIP,rding to the slyly even packages. blithel,1997
8358,1338,77,3,6.0,7435.98,0.06,0.07,N,O,1997-03-03,1997-03-26,1997-03-26,TAKE BACK RETURN,SHIP,ornis. quickly even foxes cajo,1997
8358,260,42,5,9.0,10442.34,0.06,0.03,N,O,1997-02-04,1997-03-10,1997-02-05,NONE,SHIP,xcuses wake quickly about the d,1997
8385,1931,76,2,9.0,16496.37,0.0,0.06,N,O,1997-10-09,1997-09-21,1997-10-28,TAKE BACK RETURN,SHIP,ts sleep blithely final ideas. ,1997
8385,1196,97,3,35.0,38401.65,0.07,0.01,N,O,1997-08-19,1997-08-19,1997-09-14,TAKE BACK RETURN,SHIP,s. furiously ironic asymptotes was among th,1997
8385,772,69,7,12.0,20073.24,0.03,0.07,N,O,1997-09-16,1997-08-24,1997-10-10,NONE,SHIP,es sleep furiously. slyly fin,1997
8423,1102,39,3,25.0,25077.5,0.09,0.04,N,O,1997-02-17,1997-03-08,1997-03-19,NONE,SHIP, blithely pending pearls wake final,1997
8487,1112,21,1,33.0,33432.63,0.02,0.02,N,O,1997-02-27,1997-02-12,1997-03-11,DELIVER IN PERSON,SHIP,horses wake fluffily.,1997
8519,70,71,2,48.0,46563.36,0.07,0.02,N,O,1996-12-24,1996-10-10,1997-01-16,DELIVER IN PERSON,SHIP,ependencies cajole slyly agai,1997
8548,738,35,1,24.0,39329.52,0.08,0.07,N,O,1997-10-15,1997-10-03,1997-11-05,COLLECT COD,SHIP,t the final,1997
8577,1402,42,1,49.0,63866.6,0.04,0.02,N,O,1997-02-23,1997-01-08,1997-03-20,COLLECT COD,SHIP,ly even packages. furiously ,1997
8645,883,50,3,21.0,37461.48,0.0,0.03,N,O,1997-01-02,1996-12-08,1997-01-11,DELIVER IN PERSON,SHIP,"en, ironic de",1997
8711,280,62,2,49.0,57833.72,0.0,0.03,N,O,1997-06-02,1997-05-01,1997-06-22,TAKE BACK RETURN,SHIP,oost furiously. regu,1997
8711,1553,94,4,33.0,48000.15,0.06,0.0,N,O,1997-05-21,1997-06-13,1997-06-02,NONE,SHIP, the reques,1997
8741,303,60,2,42.0,50538.6,0.06,0.06,N,O,1997-10-26,1997-10-23,1997-11-17,DELIVER IN PERSON,SHIP,ckly regular acc,1997
8741,972,75,3,7.0,13110.79,0.03,0.07,N,O,1997-09-10,1997-11-17,1997-10-04,NONE,SHIP,y final dependencies a,1997
8836,415,45,3,44.0,57878.04,0.08,0.04,N,O,1996-12-28,1996-12-21,1997-01-25,COLLECT COD,SHIP,uffily ironic deposits cajole blithely ,1997
8837,1786,29,2,3.0,5063.34,0.1,0.06,N,O,1997-03-29,1997-04-24,1997-04-01,NONE,SHIP,uctions! sometimes special packages hagg,1997
8838,1042,48,1,3.0,2829.12,0.03,0.0,N,O,1997-10-04,1997-10-19,1997-10-09,NONE,SHIP,sts boost-- even ,1997
8867,38,14,3,17.0,15946.51,0.05,0.04,N,O,1997-03-18,1997-03-09,1997-03-20,COLLECT COD,SHIP,xcuses cajo,1997
8896,1849,93,1,28.0,49023.52,0.04,0.08,N,O,1997-04-01,1997-04-06,1997-04-03,DELIVER IN PERSON,SHIP,ar deposits. blithel,1997
8897,212,40,5,50.0,55610.5,0.02,0.02,N,O,1997-09-26,1997-11-22,1997-10-03,NONE,SHIP,uickly ironic waters. q,1997
9122,1920,53,1,40.0,72876.8,0.06,0.0,N,O,1997-01-30,1997-02-10,1997-02-09,DELIVER IN PERSON,SHIP,ctions. quickly unusua,1997
9122,491,92,2,42.0,58442.58,0.03,0.07,N,O,1997-04-01,1997-01-19,1997-04-28,DELIVER IN PERSON,SHIP,uests are f,1997
9122,950,85,3,16.0,29615.2,0.06,0.04,N,O,1997-03-06,1997-01-24,1997-03-25,TAKE BACK RETURN,SHIP, quickly. express accounts use,1997
9122,219,20,4,29.0,32457.09,0.04,0.07,N,O,1997-02-23,1997-02-26,1997-03-07,NONE,SHIP, x-ray carefully after the ,1997
9153,1402,3,6,5.0,6517.0,0.03,0.03,N,O,1997-08-14,1997-10-14,1997-09-02,COLLECT COD,SHIP,xpress requ,1997
9154,143,22,2,7.0,7301.98,0.09,0.05,N,O,1997-09-28,1997-09-21,1997-10-27,TAKE BACK RETURN,SHIP,ts after the idl,1997
9154,1735,36,7,47.0,76926.31,0.04,0.05,N,O,1997-07-07,1997-09-07,1997-07-25,DELIVER IN PERSON,SHIP,s. final theodolites sleep car,1997
9184,1182,55,1,46.0,49826.28,0.01,0.04,N,O,1997-09-07,1997-09-30,1997-10-03,NONE,SHIP,"yly asymptotes. final, expre",1997
9184,103,56,2,1.0,1003.1,0.05,0.02,N,O,1997-11-15,1997-09-08,1997-12-12,COLLECT COD,SHIP,ecial courts hagg,1997
9189,1531,52,1,44.0,63031.32,0.09,0.0,N,O,1996-12-30,1997-01-12,1997-01-26,TAKE BACK RETURN,SHIP,ckey players-- ,1997
9189,1904,5,2,27.0,48759.3,0.0,0.07,N,O,1997-03-16,1997-01-25,1997-03-27,DELIVER IN PERSON,SHIP, regularly enticing excuses cajole ,1997
9223,1176,85,3,43.0,46318.31,0.02,0.01,N,O,1997-11-02,1997-10-02,1997-11-26,TAKE BACK RETURN,SHIP, decoys affix for the ironic dependenc,1997
9376,1042,13,4,38.0,35835.52,0.04,0.06,N,O,1997-08-11,1997-08-27,1997-08-24,TAKE BACK RETURN,SHIP,y realms alongside,1997
9410,55,81,2,6.0,5730.3,0.02,0.07,N,O,1997-07-21,1997-10-13,1997-08-06,DELIVER IN PERSON,SHIP,"ts; silent, ironic pinto beans",1997
9443,1316,55,3,28.0,34084.68,0.02,0.08,N,O,1997-08-08,1997-06-16,1997-08-31,COLLECT COD,SHIP,y express ideas haggle f,1997
9636,738,3,2,36.0,58994.28,0.08,0.02,N,O,1997-02-10,1997-04-14,1997-03-05,NONE,SHIP,lly ironic ,1997
9636,82,8,3,5.0,4910.4,0.0,0.04,N,O,1997-05-25,1997-03-07,1997-06-16,TAKE BACK RETURN,SHIP, thrash carefully ,1997
9734,988,57,1,48.0,90671.04,0.07,0.05,N,O,1997-02-24,1997-05-04,1997-02-27,TAKE BACK RETURN,SHIP,e of the sheaves. regul,1997
9830,231,59,2,34.0,38461.82,0.04,0.03,N,O,1997-10-06,1997-11-28,1997-11-03,NONE,SHIP, regular in,1997
9862,1959,92,3,37.0,68855.15,0.05,0.07,N,O,1997-11-20,1997-12-27,1997-12-15,DELIVER IN PERSON,SHIP,ctions! blit,1997
10023,1997,98,2,7.0,13292.93,0.02,0.02,N,O,1997-01-04,1997-01-17,1997-01-12,NONE,SHIP,lithely regular requests. regular,1997
10180,1252,90,1,9.0,10379.25,0.0,0.05,N,O,1997-04-23,1997-05-20,1997-04-28,COLLECT COD,SHIP,y furious packages ,1997
10180,1745,46,3,17.0,27994.58,0.04,0.01,N,O,1997-04-20,1997-05-23,1997-05-02,NONE,SHIP,"accounts. express, final",1997
10211,786,51,4,28.0,47229.84,0.08,0.07,N,O,1997-10-12,1997-10-19,1997-11-09,TAKE BACK RETURN,SHIP,ven instructions sleep car,1997
10246,996,99,1,50.0,94849.5,0.07,0.02,N,O,1997-10-04,1997-09-07,1997-10-15,COLLECT COD,SHIP, detect unusual wa,1997
10465,1946,35,4,47.0,86853.18,0.07,0.03,N,O,1997-08-02,1997-06-16,1997-08-14,NONE,SHIP,inal asymptotes should h,1997
10529,1011,17,1,37.0,33744.37,0.01,0.08,N,O,1997-10-28,1998-01-16,1997-11-12,COLLECT COD,SHIP,"ons. pending, express foxes boost q",1997
10560,736,1,6,38.0,62195.74,0.03,0.01,N,O,1997-10-05,1997-08-29,1997-11-02,DELIVER IN PERSON,SHIP, packages into the f,1997
10561,551,52,1,30.0,43546.5,0.02,0.08,N,O,1997-06-18,1997-07-08,1997-06-22,COLLECT COD,SHIP,foxes according,1997
10596,1793,36,3,15.0,25421.85,0.03,0.04,N,O,1997-05-02,1997-06-25,1997-05-20,TAKE BACK RETURN,SHIP,ds cajole ,1997
10599,189,42,4,40.0,43567.2,0.09,0.04,N,O,1997-07-30,1997-09-21,1997-08-13,COLLECT COD,SHIP,ggle carefully final platelets. fina,1997
10788,1965,66,4,28.0,52274.88,0.08,0.02,N,O,1997-05-13,1997-04-10,1997-06-05,TAKE BACK RETURN,SHIP,uests. regular accounts sleep.,1997
10912,1673,74,6,4.0,6298.68,0.07,0.06,N,O,1997-03-03,1997-02-15,1997-03-18,COLLECT COD,SHIP,regular excuses. quickly regula,1997
10946,1155,28,1,43.0,45414.45,0.08,0.05,N,O,1997-05-11,1997-06-09,1997-05-19,NONE,SHIP,lites detect blithely furiously i,1997
11010,970,39,4,22.0,41161.34,0.09,0.0,N,O,1997-04-17,1997-05-20,1997-04-21,DELIVER IN PERSON,SHIP, the special ideas solve carefully sl,1997
11015,1388,89,1,16.0,20630.08,0.04,0.05,N,O,1997-12-03,1997-11-30,1997-12-26,DELIVER IN PERSON,SHIP,lithely final requests. careful,1997
11015,1525,46,2,16.0,22824.32,0.05,0.07,N,O,1997-10-06,1997-10-19,1997-10-28,NONE,SHIP,ly even in,1997
11041,475,76,1,40.0,55018.8,0.03,0.01,N,O,1997-06-29,1997-05-29,1997-07-27,NONE,SHIP,es are fluffily ac,1997
11041,1589,70,5,12.0,17886.96,0.08,0.03,N,O,1997-05-18,1997-05-06,1997-06-10,TAKE BACK RETURN,SHIP,ns. slyly bold pinto,1997
11079,225,26,1,3.0,3375.66,0.01,0.03,N,O,1997-11-26,1997-10-22,1997-12-08,DELIVER IN PERSON,SHIP,regular asymptotes. special dolphins inte,1997
11140,1750,51,2,16.0,26428.0,0.07,0.06,N,O,1997-08-23,1997-10-04,1997-09-11,TAKE BACK RETURN,SHIP,al packages. furiously even asymptotes a,1997
11140,1297,72,7,31.0,37146.99,0.1,0.08,N,O,1997-08-27,1997-09-23,1997-09-18,TAKE BACK RETURN,SHIP,ts. fluffily silent requests haggle f,1997
11142,628,60,1,48.0,73373.76,0.05,0.07,N,O,1997-12-06,1997-12-05,1997-12-14,TAKE BACK RETURN,SHIP,sly silent deposits boost carefully ,1997
11142,1596,97,5,44.0,65893.96,0.06,0.02,N,O,1997-11-17,1997-11-28,1997-11-21,TAKE BACK RETURN,SHIP,riously even br,1997
11142,310,11,6,37.0,44781.47,0.06,0.04,N,O,1997-10-19,1997-11-19,1997-11-11,TAKE BACK RETURN,SHIP,s poach quickly carefully ,1997
11200,424,54,2,3.0,3973.26,0.02,0.0,N,O,1997-03-14,1997-04-28,1997-04-03,COLLECT COD,SHIP,bravely regular foxes haggle blithely expre,1997
11200,1624,66,3,47.0,71704.14,0.05,0.04,N,O,1997-04-28,1997-05-01,1997-05-26,NONE,SHIP,y unusual accounts affix carefully. b,1997
11334,1310,25,3,4.0,4845.24,0.08,0.04,N,O,1997-11-03,1997-09-07,1997-11-11,COLLECT COD,SHIP,"et, unusua",1997
11364,859,59,2,44.0,77433.4,0.04,0.03,N,O,1997-06-12,1997-05-16,1997-06-27,NONE,SHIP,he slyly regular pack,1997
11525,398,55,4,46.0,59725.94,0.03,0.01,N,O,1997-05-10,1997-06-18,1997-05-23,TAKE BACK RETURN,SHIP, ideas use fu,1997
11750,1088,24,4,1.0,989.08,0.05,0.08,N,O,1997-04-02,1997-04-14,1997-04-13,DELIVER IN PERSON,SHIP,"ing notornis sleep. regular, r",1997
11778,1075,76,2,5.0,4880.35,0.08,0.05,N,O,1997-07-01,1997-06-20,1997-07-15,TAKE BACK RETURN,SHIP, express waters sleep furiously fina,1997
11905,308,93,4,2.0,2416.6,0.04,0.03,N,O,1997-08-28,1997-09-05,1997-09-25,DELIVER IN PERSON,SHIP,hinly accordi,1997
11906,56,32,1,41.0,39198.05,0.07,0.07,N,O,1997-01-08,1997-01-21,1997-01-17,DELIVER IN PERSON,SHIP,rts. notornis wake slyly. slyly regu,1997
12034,1927,60,2,21.0,38407.32,0.06,0.06,N,O,1997-01-29,1997-02-11,1997-02-26,DELIVER IN PERSON,SHIP,o the carefully ironic requests. quickly ,1997
12035,492,93,7,25.0,34812.25,0.04,0.02,N,O,1997-03-01,1996-12-15,1997-03-22,TAKE BACK RETURN,SHIP,le slyly special depe,1997
12103,288,16,5,19.0,22577.32,0.01,0.0,N,O,1997-01-22,1997-02-17,1997-01-27,DELIVER IN PERSON,SHIP,counts haggle slyly final packages.,1997
12128,106,85,3,31.0,31189.1,0.01,0.08,N,O,1997-07-06,1997-08-14,1997-07-22,NONE,SHIP,deas sleep slyly accordi,1997
12132,755,88,1,32.0,52984.0,0.04,0.05,N,O,1997-01-03,1996-11-05,1997-01-20,TAKE BACK RETURN,SHIP,al deposits sleep blithely. bold pea,1997
12197,431,32,3,20.0,26628.6,0.03,0.06,N,O,1997-09-27,1997-08-20,1997-10-01,TAKE BACK RETURN,SHIP,arefully. furiously eve,1997
12231,955,58,1,9.0,16703.55,0.09,0.06,N,O,1997-10-17,1997-09-10,1997-11-16,COLLECT COD,SHIP,iously slyly,1997
12231,600,1,5,44.0,66026.4,0.02,0.08,N,O,1997-11-17,1997-10-04,1997-12-16,DELIVER IN PERSON,SHIP,y ironic platelets. s,1997
12231,1906,7,6,43.0,77739.7,0.01,0.01,N,O,1997-08-29,1997-09-03,1997-09-04,COLLECT COD,SHIP,oggedly silent deposits. fluffily regular ,1997
12288,1677,19,3,17.0,26837.39,0.05,0.03,N,O,1997-01-19,1997-01-13,1997-01-24,NONE,SHIP,y regular Tiresias along t,1997
12354,219,74,2,15.0,16788.15,0.09,0.08,N,O,1997-04-27,1997-03-19,1997-05-14,TAKE BACK RETURN,SHIP, blithely final reque,1997
12358,1336,37,3,3.0,3711.99,0.04,0.0,N,O,1996-12-26,1996-12-09,1997-01-02,TAKE BACK RETURN,SHIP, carefully. packages haggle. f,1997
12388,1869,13,1,47.0,83230.42,0.01,0.04,N,O,1997-12-07,1997-12-01,1997-12-08,COLLECT COD,SHIP, accounts wake quickly ab,1997
12517,1803,4,3,17.0,28981.6,0.05,0.01,N,O,1997-04-18,1997-03-24,1997-04-26,NONE,SHIP,kages. fluffily ev,1997
12578,81,32,2,21.0,20602.68,0.05,0.03,N,O,1997-01-18,1997-02-03,1997-01-21,COLLECT COD,SHIP, finally unusual ideas boost carefully. ca,1997
12679,39,15,1,3.0,2817.09,0.1,0.06,N,O,1997-10-05,1997-08-24,1997-10-30,TAKE BACK RETURN,SHIP,sts are fluffily. packages cajole somet,1997
12679,1594,75,2,50.0,74779.5,0.05,0.03,N,O,1997-07-04,1997-09-15,1997-07-20,DELIVER IN PERSON,SHIP,inal platelets ,1997
12801,67,43,2,1.0,967.06,0.04,0.05,N,O,1997-09-10,1997-10-27,1997-10-01,COLLECT COD,SHIP,refully bold deposits nag bo,1997
12834,1434,74,1,28.0,37392.04,0.06,0.03,N,O,1996-12-26,1996-12-03,1997-01-03,TAKE BACK RETURN,SHIP,g deposits cajole,1997
12834,1167,40,5,16.0,17090.56,0.03,0.06,N,O,1997-02-21,1996-12-17,1997-03-17,DELIVER IN PERSON,SHIP,uffily express ideas. i,1997
12835,1560,1,1,1.0,1461.56,0.08,0.07,N,O,1997-01-27,1997-03-27,1997-01-30,DELIVER IN PERSON,SHIP,tructions wake sile,1997
12865,431,90,4,21.0,27960.03,0.08,0.02,N,O,1997-06-11,1997-07-07,1997-07-06,NONE,SHIP,g dependencies boost carefully. unus,1997
12866,912,13,4,9.0,16316.19,0.01,0.02,N,O,1997-04-11,1997-02-20,1997-05-09,DELIVER IN PERSON,SHIP,n deposits c,1997
12866,637,69,7,12.0,18451.56,0.0,0.08,N,O,1997-05-04,1997-03-02,1997-05-28,TAKE BACK RETURN,SHIP,ronic requests. sly,1997
13058,459,89,1,9.0,12235.05,0.03,0.05,N,O,1997-05-19,1997-06-14,1997-05-24,COLLECT COD,SHIP,egrate furiously. caref,1997
13061,1204,16,2,9.0,9946.8,0.04,0.08,N,O,1997-11-27,1997-12-10,1997-12-05,TAKE BACK RETURN,SHIP,ecial packages boost always dep,1997
13063,1506,47,2,24.0,33780.0,0.07,0.06,N,O,1997-02-22,1997-03-13,1997-03-20,COLLECT COD,SHIP,into beans haggle,1997
13153,1592,93,3,22.0,32858.98,0.04,0.0,N,O,1997-02-04,1997-01-10,1997-03-01,TAKE BACK RETURN,SHIP,t packages cajole b,1997
13153,614,15,6,21.0,31806.81,0.04,0.07,N,O,1997-03-07,1996-12-11,1997-04-01,COLLECT COD,SHIP,"ffix slyly at the bold, regular requests.",1997
13154,484,85,2,31.0,42918.88,0.04,0.03,N,O,1997-11-02,1997-12-26,1997-11-25,TAKE BACK RETURN,SHIP,ajole. quickly express deposits are blithe,1997
13185,508,9,3,49.0,69016.5,0.08,0.0,N,O,1997-08-15,1997-09-17,1997-08-28,TAKE BACK RETURN,SHIP,"accounts. regular, iron",1997
13250,1617,18,5,16.0,24297.76,0.05,0.06,N,O,1997-11-13,1997-09-30,1997-12-10,TAKE BACK RETURN,SHIP, dogged accounts use blith,1997
13251,1848,92,1,33.0,57744.72,0.08,0.07,N,O,1997-07-18,1997-05-23,1997-08-02,TAKE BACK RETURN,SHIP,ions. quickly ironic ,1997
13251,1087,93,4,24.0,23713.92,0.01,0.03,N,O,1997-04-05,1997-04-29,1997-04-30,TAKE BACK RETURN,SHIP,"cial, ironic accounts ",1997
13253,1524,5,2,28.0,39914.56,0.0,0.05,N,O,1997-01-28,1997-01-12,1997-02-02,COLLECT COD,SHIP,e quickly among the quickly sil,1997
13287,912,47,6,8.0,14503.28,0.08,0.02,N,O,1997-06-15,1997-05-15,1997-07-12,DELIVER IN PERSON,SHIP, fluffily silent accounts wake,1997
13315,700,94,1,22.0,35215.4,0.1,0.05,N,O,1996-12-27,1996-12-27,1997-01-14,DELIVER IN PERSON,SHIP,nt requests thrash about the blit,1997
13412,1894,95,2,39.0,70039.71,0.09,0.01,N,O,1997-09-26,1997-09-30,1997-10-24,TAKE BACK RETURN,SHIP,y unusual dependencies lose car,1997
13474,58,59,2,37.0,35447.85,0.05,0.04,N,O,1997-06-27,1997-08-13,1997-07-22,NONE,SHIP,tes are. furiously express accounts along t,1997
13538,360,45,1,49.0,61757.64,0.02,0.06,N,O,1997-05-23,1997-03-08,1997-06-05,DELIVER IN PERSON,SHIP,are carefully slyly regular ,1997
13573,696,90,1,9.0,14370.21,0.01,0.04,N,O,1997-07-30,1997-06-10,1997-08-15,DELIVER IN PERSON,SHIP,lar theodolites haggle fl,1997
13573,550,11,2,30.0,43516.5,0.06,0.01,N,O,1997-05-05,1997-07-08,1997-06-02,DELIVER IN PERSON,SHIP,he furiously ,1997
13639,63,14,3,31.0,29854.86,0.01,0.06,N,O,1997-09-05,1997-08-23,1997-10-03,DELIVER IN PERSON,SHIP,n multipliers s,1997
13667,288,43,7,34.0,40401.52,0.1,0.02,N,O,1997-02-09,1997-01-10,1997-02-19,DELIVER IN PERSON,SHIP,unusual deposits. pending acc,1997
13696,462,92,3,7.0,9537.22,0.09,0.04,N,O,1997-11-24,1997-10-31,1997-11-25,NONE,SHIP,"ng to the final, even dolphins. quickly",1997
13763,146,47,4,10.0,10461.4,0.02,0.02,N,O,1997-10-24,1997-09-24,1997-11-14,COLLECT COD,SHIP,deposits. regula,1997
13796,267,49,4,42.0,49024.92,0.07,0.07,N,O,1997-06-27,1997-09-13,1997-07-02,COLLECT COD,SHIP, even packages cajo,1997
13826,54,80,5,48.0,45794.4,0.06,0.04,N,O,1997-05-01,1997-04-17,1997-05-13,NONE,SHIP, detect along the ,1997
13829,764,97,2,23.0,38289.48,0.07,0.0,N,O,1997-01-17,1996-11-30,1997-01-19,NONE,SHIP,es. furiously e,1997
13859,1909,54,3,38.0,68814.2,0.06,0.03,N,O,1997-02-20,1997-03-20,1997-03-14,COLLECT COD,SHIP,ickly dogge,1997
13859,852,52,6,32.0,56091.2,0.02,0.0,N,O,1997-02-14,1997-03-02,1997-02-19,NONE,SHIP,serve bravely throughout the pinto beans. i,1997
13862,392,21,6,50.0,64619.5,0.03,0.0,N,O,1997-10-17,1997-10-21,1997-10-18,TAKE BACK RETURN,SHIP, according,1997
13921,879,79,3,14.0,24918.18,0.03,0.08,N,O,1997-10-16,1997-11-05,1997-11-04,DELIVER IN PERSON,SHIP,"to beans. final, even de",1997
13926,898,32,3,3.0,5396.67,0.0,0.08,N,O,1997-10-30,1997-09-19,1997-11-05,COLLECT COD,SHIP,beans detect against the unu,1997
13989,1066,67,5,37.0,35781.22,0.05,0.02,N,O,1997-11-01,1997-08-18,1997-11-12,DELIVER IN PERSON,SHIP,ithe deposits. fluffily ironic depos,1997
14050,1658,59,3,32.0,49908.8,0.08,0.04,N,O,1997-09-07,1997-10-19,1997-09-28,COLLECT COD,SHIP,ymptotes sleep careful,1997
14144,827,28,1,29.0,50106.78,0.03,0.05,N,O,1997-08-18,1997-06-28,1997-08-21,DELIVER IN PERSON,SHIP,ccounts are blithely accordi,1997
14144,1842,43,2,48.0,83704.32,0.04,0.06,N,O,1997-07-13,1997-07-06,1997-07-19,DELIVER IN PERSON,SHIP,nusual ideas. final deposits boost t,1997
14144,843,10,6,46.0,80216.64,0.0,0.04,N,O,1997-05-24,1997-07-18,1997-05-27,NONE,SHIP,ages cajole.,1997
14151,1735,78,6,40.0,65469.2,0.09,0.0,N,O,1997-07-03,1997-08-22,1997-07-12,COLLECT COD,SHIP,kly ironic theodolites. slyly fina,1997
14179,1765,8,1,41.0,68337.16,0.02,0.07,N,O,1997-11-29,1997-11-07,1997-11-30,DELIVER IN PERSON,SHIP,to beans wake carefully deposits. pack,1997
14310,505,66,1,42.0,59031.0,0.01,0.02,N,O,1997-09-24,1997-12-01,1997-10-08,NONE,SHIP,uickly pending depo,1997
14337,892,26,1,25.0,44822.25,0.1,0.07,N,O,1997-10-17,1997-12-03,1997-11-12,COLLECT COD,SHIP,ual accounts. ,1997
14339,1830,31,3,28.0,48491.24,0.0,0.0,N,O,1997-07-28,1997-08-29,1997-08-01,TAKE BACK RETURN,SHIP,special accounts was at the r,1997
14369,1516,57,2,46.0,65205.46,0.09,0.05,N,O,1997-03-17,1997-01-01,1997-04-06,NONE,SHIP,equests are. pending requests snooze,1997
14404,1431,71,1,39.0,51964.77,0.0,0.0,N,O,1996-12-25,1996-12-31,1997-01-11,DELIVER IN PERSON,SHIP,quickly ironic account,1997
14469,1707,8,2,33.0,53087.1,0.02,0.0,N,O,1997-05-05,1997-04-09,1997-05-14,DELIVER IN PERSON,SHIP,carefully special pinto beans n,1997
14531,891,91,2,34.0,60924.26,0.04,0.0,N,O,1997-07-11,1997-07-11,1997-08-02,DELIVER IN PERSON,SHIP,ts boost across the slyly unusual ,1997
14567,1401,41,4,6.0,7814.4,0.08,0.05,N,O,1996-12-31,1996-12-28,1997-01-25,DELIVER IN PERSON,SHIP,ly bold deposits run quickly about the ,1997
14626,610,4,1,4.0,6042.44,0.01,0.03,N,O,1997-10-27,1997-09-26,1997-11-02,NONE,SHIP,unts boost furiou,1997
14626,1882,83,2,19.0,33893.72,0.0,0.0,N,O,1997-09-04,1997-09-14,1997-09-23,DELIVER IN PERSON,SHIP,blithely ironic theodo,1997
14660,1259,34,1,48.0,55692.0,0.1,0.04,N,O,1997-06-10,1997-07-02,1997-06-19,COLLECT COD,SHIP,pecial sentiments bo,1997
14688,656,88,2,20.0,31133.0,0.01,0.01,N,O,1997-02-19,1997-04-11,1997-03-08,DELIVER IN PERSON,SHIP,uests wake quickly dependencies-- careful,1997
14688,817,51,4,40.0,68712.4,0.0,0.0,N,O,1997-04-08,1997-04-06,1997-05-07,DELIVER IN PERSON,SHIP,owly along the deposits. daring deposits mo,1997
14690,874,74,1,23.0,40822.01,0.02,0.03,N,O,1997-09-16,1997-07-31,1997-10-03,COLLECT COD,SHIP, the carefully regular excus,1997
14722,129,30,3,49.0,50426.88,0.05,0.03,N,O,1997-08-11,1997-08-01,1997-08-12,TAKE BACK RETURN,SHIP,express ideas sleep throughout t,1997
14753,421,22,1,23.0,30392.66,0.1,0.01,N,O,1997-01-13,1997-02-16,1997-01-23,DELIVER IN PERSON,SHIP, blithely ironic requests try to sublate a,1997
14788,1370,71,1,41.0,52126.17,0.09,0.08,N,O,1997-11-05,1998-01-07,1997-11-27,DELIVER IN PERSON,SHIP,"nic, final deposits are carefully ac",1997
14818,1269,70,1,34.0,39788.84,0.0,0.04,N,O,1997-01-25,1997-02-05,1997-02-07,DELIVER IN PERSON,SHIP, even requests c,1997
14848,1507,28,3,11.0,15493.5,0.05,0.05,N,O,1997-01-11,1997-01-14,1997-01-25,DELIVER IN PERSON,SHIP,ingly ironic accounts. ironic,1997
14885,477,65,6,30.0,41324.1,0.04,0.01,N,O,1997-12-04,1997-11-17,1997-12-09,COLLECT COD,SHIP,ackages. blithely silent i,1997
14915,380,65,2,45.0,57617.1,0.0,0.01,N,O,1997-01-08,1996-10-27,1997-01-22,NONE,SHIP,pearls sleep furiously. slyly pending d,1997
15046,964,33,3,29.0,54083.84,0.04,0.03,N,O,1997-12-09,1997-11-27,1997-12-20,COLLECT COD,SHIP,lithely un,1997
15072,1847,77,2,47.0,82195.48,0.03,0.07,N,O,1997-04-14,1997-04-18,1997-05-13,NONE,SHIP,he quickly sp,1997
15077,1828,15,1,15.0,25947.3,0.03,0.08,N,O,1997-09-01,1997-06-17,1997-09-25,TAKE BACK RETURN,SHIP,uests integrate: idly pending requests mu,1997
15077,1175,12,7,37.0,39818.29,0.03,0.01,N,O,1997-05-16,1997-07-06,1997-05-22,TAKE BACK RETURN,SHIP,carefully special ,1997
15238,1340,41,2,14.0,17378.76,0.03,0.02,N,O,1997-07-04,1997-05-16,1997-07-15,DELIVER IN PERSON,SHIP,e quickly regular packages. furiously fin,1997
15331,1696,38,4,7.0,11183.83,0.09,0.08,N,O,1997-07-29,1997-09-12,1997-08-02,NONE,SHIP,s promise quickly around the silent,1997
15429,418,77,1,12.0,15820.92,0.02,0.08,N,O,1997-07-15,1997-05-25,1997-07-24,NONE,SHIP, furiously carefully even ins,1997
15429,580,11,5,44.0,65145.52,0.07,0.03,N,O,1997-06-14,1997-06-12,1997-06-20,TAKE BACK RETURN,SHIP,regular deposits alongside of t,1997
15457,58,9,1,3.0,2874.15,0.0,0.07,N,O,1997-02-10,1997-01-06,1997-02-22,TAKE BACK RETURN,SHIP,ronic frets,1997
15490,440,70,2,30.0,40213.2,0.02,0.04,N,O,1997-10-09,1997-12-07,1997-10-12,DELIVER IN PERSON,SHIP,the carefull,1997
15494,1934,79,1,40.0,73437.2,0.01,0.06,N,O,1997-06-10,1997-08-05,1997-07-02,NONE,SHIP,unusual deposits haggle qui,1997
15520,1380,81,7,26.0,33315.88,0.07,0.02,N,O,1997-12-10,1997-09-22,1997-12-17,NONE,SHIP,e fluffily ironic ideas. bold deposits boos,1997
15521,1075,46,2,18.0,17569.26,0.04,0.06,N,O,1997-04-10,1997-04-20,1997-04-16,TAKE BACK RETURN,SHIP," about the foxes. final, ironic dep",1997
15526,1549,50,1,30.0,43516.2,0.06,0.0,N,O,1997-05-10,1997-03-20,1997-05-19,DELIVER IN PERSON,SHIP,boost. idly unusual request,1997
